Ensembl_Gene_ID	Pfam
ENSG00000263304	PF17736
ENSG00000170909	PF13895
ENSG00000262707	PF13895
ENSG00000262632	PF13895
ENSG00000262524	PF13895
ENSG00000262956	PF13895
ENSG00000261901	PF13895
ENSG00000262945	PF13895
ENSG00000262475	PF13895
ENSG00000263016	PF13895
ENSG00000147255	PF13895
ENSG00000170866	PF13895
ENSG00000261937	PF13895
ENSG00000261935	PF13895
ENSG00000262383	PF13895
ENSG00000143297	PF13895
ENSG00000106351	PF01412
ENSG00000173744	PF01412
ENSG00000198035	PF01412
ENSG00000264561	PF01412
ENSG00000112305	PF01412
ENSG00000149182	PF01412
ENSG00000101199	PF01412
ENSG00000084070	PF01412
ENSG00000242247	PF01412
ENSG00000142279	PF00412
ENSG00000012211	PF06297
ENSG00000110031	PF00412
ENSG00000256671	PF00412
ENSG00000159176	PF00412
ENSG00000135363	PF00412
ENSG00000166407	PF00412
ENSG00000169756	PF00412
ENSG00000213145	PF00412
ENSG00000129170	PF00412
ENSG00000182809	PF00412
ENSG00000143013	PF00412
ENSG00000022267	PF00412
ENSG00000183386	PF00412
ENSG00000115641	PF00412
ENSG00000087077	PF00412
ENSG00000159840	PF00412
ENSG00000175183	PF00412
ENSG00000124593	PF06297
ENSG00000112214	PF00412
ENSG00000146215	PF00412
ENSG00000163637	PF06297
ENSG00000072163	PF00412
ENSG00000197893	PF00412
ENSG00000164877	PF12130
ENSG00000100139	PF12130
ENSG00000048540	PF00412
ENSG00000162458	PF00412
ENSG00000145012	PF00412
ENSG00000129474	PF00412
ENSG00000139174	PF06297
ENSG00000136490	PF00412
ENSG00000071282	PF06297
ENSG00000135269	PF06297
ENSG00000144791	PF00412
ENSG00000050405	PF00412
ENSG00000171433	PF00903
ENSG00000124767	PF00903
ENSG00000120833	PF00017
ENSG00000261413	PF00017
ENSG00000174111	PF00017
ENSG00000170677	PF00017
ENSG00000185338	PF00017
ENSG00000154007	PF07525
ENSG00000130338	PF01167
ENSG00000114737	PF00017
ENSG00000176871	PF07525
ENSG00000005981	PF07525
ENSG00000109046	PF07525
ENSG00000123094	PF21712
ENSG00000183476	PF00017
ENSG00000184557	PF00017
ENSG00000198574	PF00017
ENSG00000165458	PF00536
ENSG00000096968	PF18379
ENSG00000183918	PF00017
ENSG00000111679	PF00102
ENSG00000160691	PF00640
ENSG00000115085	PF07714
ENSG00000165025	PF07714
ENSG00000129946	PF00640
ENSG00000179295	PF00102
ENSG00000043462	PF07647
ENSG00000107338	PF00017
ENSG00000178217	PF00017
ENSG00000169291	PF00017
ENSG00000185634	PF00640
ENSG00000138606	PF00017
ENSG00000152292	PF00017
ENSG00000109684	PF00017
ENSG00000095585	PF00017
ENSG00000262509	PF00017
ENSG00000148082	PF00640
ENSG00000117461	PF16454
ENSG00000168918	PF00017
ENSG00000105251	PF00017
ENSG00000196684	PF00017
ENSG00000125508	PF07714
ENSG00000104611	PF00017
ENSG00000027869	PF00017
ENSG00000111252	PF08916
ENSG00000205143	PF01388
ENSG00000196843	PF01388
ENSG00000150347	PF01388
ENSG00000189079	PF02257
ENSG00000179361	PF01388
ENSG00000116017	PF01388
ENSG00000213030	PF00007
ENSG00000134200	PF00007
ENSG00000131808	PF00007
ENSG00000104826	PF00007
ENSG00000124479	PF00007
ENSG00000100722	PF14608
ENSG00000076770	PF18044
ENSG00000175766	PF01652
ENSG00000135930	PF01652
ENSG00000151247	PF01652
ENSG00000163412	PF01652
ENSG00000167978	PF08312
ENSG00000183654	PF12906
ENSG00000145495	PF12906
ENSG00000165406	PF12906
ENSG00000173926	PF12906
ENSG00000139266	PF12906
ENSG00000173838	PF12906
ENSG00000145416	PF12906
ENSG00000136536	PF12906
ENSG00000198060	PF12906
ENSG00000099785	PF12906
ENSG00000144583	PF12906
ENSG00000188316	PF00113
ENSG00000074800	PF03952
ENSG00000111674	PF03952
ENSG00000108515	PF03952
ENSG00000178796	PF02197
ENSG00000154040	PF02197
ENSG00000108946	PF00027
ENSG00000114302	PF00027
ENSG00000188191	PF00027
ENSG00000005249	PF00027
ENSG00000064199	PF02197
ENSG00000189167	PF13695
ENSG00000175077	PF13695
ENSG00000188011	PF13695
ENSG00000198471	PF13695
ENSG00000182223	PF13695
ENSG00000136514	PF13695
ENSG00000163825	PF13695
ENSG00000250067	PF03853
ENSG00000163382	PF03853
ENSG00000133454	PF00063
ENSG00000141140	PF00063
ENSG00000196586	PF21521
ENSG00000234769	PF11945
ENSG00000182484	PF11945
ENSG00000109674	PF06831
ENSG00000169188	PF03372
ENSG00000214415	PF00503
ENSG00000156049	PF00503
ENSG00000114353	PF00503
ENSG00000263156	PF00503
ENSG00000065135	PF00503
ENSG00000087258	PF00503
ENSG00000114349	PF00503
ENSG00000128266	PF00503
ENSG00000134183	PF00503
ENSG00000088256	PF00503
ENSG00000060558	PF00503
ENSG00000141404	PF00503
ENSG00000156052	PF00503
ENSG00000127955	PF00503
ENSG00000146535	PF00503
ENSG00000120063	PF00503
ENSG00000221887	PF00079
ENSG00000253309	PF00079
ENSG00000166396	PF00079
ENSG00000114204	PF00079
ENSG00000117601	PF00079
ENSG00000197249	PF00079
ENSG00000196136	PF00079
ENSG00000135744	PF00079
ENSG00000197632	PF00079
ENSG00000106366	PF00079
ENSG00000188488	PF00079
ENSG00000149131	PF00079
ENSG00000123561	PF00079
ENSG00000099937	PF00079
ENSG00000135919	PF00079
ENSG00000170099	PF00079
ENSG00000167711	PF00079
ENSG00000057149	PF00079
ENSG00000100665	PF00079
ENSG00000021355	PF00079
ENSG00000124570	PF00079
ENSG00000206075	PF00079
ENSG00000132386	PF00079
ENSG00000206073	PF00079
ENSG00000242550	PF00079
ENSG00000166401	PF00079
ENSG00000170542	PF00079
ENSG00000149257	PF00079
ENSG00000186910	PF00079
ENSG00000170054	PF00079
ENSG00000165953	PF00079
ENSG00000206072	PF00079
ENSG00000166634	PF00079
ENSG00000163536	PF00079
ENSG00000197641	PF00079
ENSG00000140093	PF00079
ENSG00000214872	PF00307
ENSG00000130402	PF08726
ENSG00000136068	PF00630
ENSG00000077454	PF00307
ENSG00000070182	PF00435
ENSG00000072110	PF13405
ENSG00000196924	PF00630
ENSG00000158710	PF00307
ENSG00000130176	PF00307
ENSG00000149591	PF00307
ENSG00000128591	PF00630
ENSG00000178209	PF21097
ENSG00000261109	PF21097
ENSG00000117519	PF00307
ENSG00000188176	PF00307
ENSG00000128487	PF00307
ENSG00000130224	PF00307
ENSG00000100014	PF00307
ENSG00000166833	PF00307
ENSG00000066279	PF15780
ENSG00000131018	PF10541
ENSG00000054654	PF10541
ENSG00000186001	PF00307
ENSG00000165959	PF00307
ENSG00000064666	PF00307
ENSG00000138964	PF00307
ENSG00000188677	PF00307
ENSG00000197702	PF00307
ENSG00000144834	PF00307
ENSG00000136141	PF00307
ENSG00000214756	PF13847
ENSG00000203791	PF13847
ENSG00000010165	PF01564
ENSG00000214435	PF13847
ENSG00000221890	PF00354
ENSG00000132693	PF00354
ENSG00000132703	PF00354
ENSG00000163661	PF00354
ENSG00000106236	PF00354
ENSG00000171246	PF00354
ENSG00000251692	PF00354
ENSG00000214212	PF17737
ENSG00000112511	PF14061
ENSG00000225553	PF14061
ENSG00000119403	PF14061
ENSG00000143033	PF14061
ENSG00000116273	PF20826
ENSG00000175324	PF01423
ENSG00000128534	PF01423
ENSG00000125835	PF01423
ENSG00000182004	PF01423
ENSG00000139343	PF01423
ENSG00000143977	PF01423
ENSG00000170860	PF01423
ENSG00000164167	PF01423
ENSG00000167088	PF01423
ENSG00000125743	PF01423
ENSG00000100028	PF01423
ENSG00000128739	PF01423
ENSG00000181817	PF01423
ENSG00000183011	PF01423
ENSG00000130332	PF01423
ENSG00000204392	PF01423
ENSG00000172850	PF01423
ENSG00000231502	PF01423
ENSG00000224979	PF01423
ENSG00000225998	PF01423
ENSG00000236826	PF01423
ENSG00000106355	PF01423
ENSG00000130520	PF01423
ENSG00000101856	PF00173
ENSG00000164040	PF00173
ENSG00000103018	PF00173
ENSG00000149485	PF00487
ENSG00000134824	PF00487
ENSG00000166347	PF00173
ENSG00000139531	PF03404
ENSG00000182224	PF00173
ENSG00000065615	PF00970
ENSG00000167740	PF00173
ENSG00000117691	PF00173
ENSG00000221968	PF00487
ENSG00000143753	PF08557
ENSG00000168350	PF08557
ENSG00000145284	PF00487
ENSG00000172782	PF00487
ENSG00000215203	PF00462
ENSG00000108010	PF00085
ENSG00000173221	PF00462
ENSG00000198431	PF02852
ENSG00000182512	PF00462
ENSG00000023572	PF00462
ENSG00000103642	PF00144
ENSG00000106125	PF13898
ENSG00000148481	PF13898
ENSG00000073417	PF00233
ENSG00000084676	PF08815
ENSG00000151322	PF08447
ENSG00000130751	PF08447
ENSG00000177946	PF04218
ENSG00000029993	PF09011
ENSG00000177732	PF00505
ENSG00000103460	PF00505
ENSG00000129194	PF00505
ENSG00000092203	PF00505
ENSG00000198846	PF00505
ENSG00000039600	PF00505
ENSG00000189403	PF09011
ENSG00000164104	PF09011
ENSG00000134532	PF00505
ENSG00000110693	PF00505
ENSG00000176887	PF00505
ENSG00000108064	PF09011
ENSG00000184895	PF00505
ENSG00000124766	PF00505
ENSG00000149136	PF21092
ENSG00000163939	PF01426
ENSG00000176256	PF09011
ENSG00000073584	PF00505
ENSG00000124191	PF00505
ENSG00000079432	PF00505
ENSG00000140382	PF00505
ENSG00000064961	PF00505
ENSG00000100281	PF13775
ENSG00000143842	PF00505
ENSG00000078061	PF02196
ENSG00000157764	PF02196
ENSG00000140995	PF13901
ENSG00000165650	PF17820
ENSG00000136653	PF16517
ENSG00000266094	PF16517
ENSG00000068028	PF16517
ENSG00000263005	PF16517
ENSG00000101265	PF16517
ENSG00000099849	PF00788
ENSG00000169435	PF16517
ENSG00000153179	PF16517
ENSG00000107551	PF16517
ENSG00000152784	PF21549
ENSG00000214491	PF00650
ENSG00000100003	PF03765
ENSG00000140522	PF03765
ENSG00000169410	PF00102
ENSG00000137561	PF03765
ENSG00000146352	PF03765
ENSG00000177182	PF03765
ENSG00000130150	PF00635
ENSG00000124120	PF03765
ENSG00000133488	PF03765
ENSG00000100012	PF00650
ENSG00000180113	PF00567
ENSG00000197157	PF00565
ENSG00000162782	PF12872
ENSG00000196116	PF12872
ENSG00000132972	PF00567
ENSG00000083544	PF08585
ENSG00000068796	PF00225
ENSG00000084731	PF00225
ENSG00000101350	PF00225
ENSG00000168280	PF00225
ENSG00000262907	PF00225
ENSG00000116852	PF00225
ENSG00000112984	PF00225
ENSG00000090889	PF00225
ENSG00000170759	PF00225
ENSG00000138778	PF00225
ENSG00000137807	PF16540
ENSG00000155980	PF00225
ENSG00000079616	PF12836
ENSG00000162849	PF00225
ENSG00000166813	PF00225
ENSG00000196169	PF00225
ENSG00000226650	PF00225
ENSG00000186638	PF00536
ENSG00000164627	PF00225
ENSG00000139116	PF00225
ENSG00000165115	PF00225
ENSG00000186185	PF00225
ENSG00000141200	PF00225
ENSG00000121621	PF00225
ENSG00000167702	PF00225
ENSG00000136883	PF00225
ENSG00000138182	PF00225
ENSG00000142945	PF00225
ENSG00000140859	PF00225
ENSG00000204197	PF00225
ENSG00000237649	PF00225
ENSG00000233450	PF00225
ENSG00000088727	PF00225
ENSG00000163808	PF00225
ENSG00000117245	PF00225
ENSG00000125337	PF00225
ENSG00000066735	PF00225
ENSG00000131437	PF00225
ENSG00000178567	PF18658
ENSG00000168005	PF18658
ENSG00000227471	PF00248
ENSG00000170049	PF00248
ENSG00000053371	PF00248
ENSG00000198074	PF00248
ENSG00000162482	PF00248
ENSG00000117448	PF00248
ENSG00000085662	PF00248
ENSG00000198610	PF00248
ENSG00000266359	PF00248
ENSG00000196139	PF00248
ENSG00000265685	PF00248
ENSG00000023909	PF00248
ENSG00000122787	PF00248
ENSG00000151632	PF00248
ENSG00000265231	PF00248
ENSG00000187134	PF00248
ENSG00000266592	PF00248
ENSG00000069424	PF00248
ENSG00000169282	PF00248
ENSG00000196326	PF00248
ENSG00000264006	PF00248
ENSG00000211454	PF00248
ENSG00000165568	PF00248
ENSG00000261272	PF14654
ENSG00000204544	PF14654
ENSG00000237330	PF14634
ENSG00000178222	PF14634
ENSG00000187566	PF14634
ENSG00000100814	PF14634
ENSG00000242028	PF19026
ENSG00000228594	PF17742
ENSG00000246922	PF21267
ENSG00000165006	PF21267
ENSG00000070404	PF21333
ENSG00000122707	PF07648
ENSG00000134363	PF21333
ENSG00000169495	PF13180
ENSG00000170801	PF13365
ENSG00000152377	PF10591
ENSG00000163430	PF09289
ENSG00000152583	PF10591
ENSG00000241697	PF07648
ENSG00000107742	PF10591
ENSG00000166033	PF13365
ENSG00000196104	PF10591
ENSG00000112562	PF10591
ENSG00000198732	PF10591
ENSG00000144339	PF07648
ENSG00000254647	PF00049
ENSG00000107014	PF00049
ENSG00000107018	PF00049
ENSG00000017427	PF00049
ENSG00000248099	PF00049
ENSG00000171136	PF00049
ENSG00000120210	PF00049
ENSG00000172410	PF00049
ENSG00000177380	PF07647
ENSG00000139220	PF07647
ENSG00000143847	PF07647
ENSG00000111752	PF21319
ENSG00000131626	PF07647
ENSG00000205413	PF00536
ENSG00000179134	PF00536
ENSG00000203727	PF00536
ENSG00000203943	PF00536
ENSG00000189337	PF07647
ENSG00000187033	PF00536
ENSG00000110841	PF07647
ENSG00000134686	PF21319
ENSG00000164483	PF00536
ENSG00000166387	PF07647
ENSG00000173889	PF21319
ENSG00000140948	PF00098
ENSG00000064999	PF00640
ENSG00000156671	PF14360
ENSG00000047634	PF00536
ENSG00000020577	PF00536
ENSG00000262355	PF00536
ENSG00000128309	PF00581
ENSG00000128311	PF00581
ENSG00000215845	PF00581
ENSG00000106477	PF00581
ENSG00000265594	PF00581
ENSG00000018510	PF02913
ENSG00000116133	PF01565
ENSG00000166816	PF02913
ENSG00000180902	PF02913
ENSG00000163960	PF14555
ENSG00000173960	PF08059
ENSG00000162191	PF00627
ENSG00000215114	PF08059
ENSG00000158062	PF08059
ENSG00000144224	PF00789
ENSG00000113194	PF21021
ENSG00000162543	PF00789
ENSG00000167671	PF09409
ENSG00000185104	PF21021
ENSG00000088833	PF08059
ENSG00000097021	PF03061
ENSG00000159445	PF03061
ENSG00000196407	PF03061
ENSG00000162390	PF01852
ENSG00000172497	PF01852
ENSG00000112304	PF03061
ENSG00000064655	PF00702
ENSG00000112319	PF00702
ENSG00000104313	PF00702
ENSG00000158161	PF00702
ENSG00000110711	PF00254
ENSG00000077800	PF00254
ENSG00000262532	PF00254
ENSG00000122642	PF00254
ENSG00000173486	PF00254
ENSG00000088832	PF00254
ENSG00000119782	PF00254
ENSG00000100442	PF18410
ENSG00000004478	PF00254
ENSG00000096060	PF00254
ENSG00000105701	PF00254
ENSG00000119321	PF00254
ENSG00000141756	PF13202
ENSG00000261258	PF13202
ENSG00000106080	PF00254
ENSG00000134285	PF00254
ENSG00000079150	PF13202
ENSG00000106178	PF00048
ENSG00000262306	PF00048
ENSG00000137077	PF00048
ENSG00000102962	PF00048
ENSG00000169248	PF00048
ENSG00000131142	PF00048
ENSG00000161573	PF00048
ENSG00000156234	PF00048
ENSG00000145824	PF00048
ENSG00000163736	PF00048
ENSG00000163737	PF00048
ENSG00000169245	PF00048
ENSG00000163739	PF00048
ENSG00000169429	PF00048
ENSG00000006075	PF00048
ENSG00000109272	PF00048
ENSG00000129277	PF00048
ENSG00000108691	PF00048
ENSG00000161570	PF00048
ENSG00000256515	PF00048
ENSG00000205021	PF00048
ENSG00000081041	PF00048
ENSG00000163734	PF00048
ENSG00000108702	PF00048
ENSG00000163735	PF00048
ENSG00000143184	PF00048
ENSG00000107562	PF00048
ENSG00000172156	PF00048
ENSG00000167236	PF00048
ENSG00000006074	PF00048
ENSG00000006210	PF00048
ENSG00000115009	PF00048
ENSG00000108700	PF00048
ENSG00000108688	PF00048
ENSG00000124875	PF00048
ENSG00000138755	PF00048
ENSG00000213494	PF00048
ENSG00000161574	PF00048
ENSG00000197262	PF00048
ENSG00000205020	PF00048
ENSG00000260717	PF00048
ENSG00000102970	PF00048
ENSG00000181374	PF00048
ENSG00000172724	PF00048
ENSG00000151882	PF00048
ENSG00000143185	PF00048
ENSG00000006606	PF00048
ENSG00000262029	PF00048
ENSG00000213927	PF00048
ENSG00000100226	PF03144
ENSG00000158417	PF14578
ENSG00000167658	PF14492
ENSG00000103342	PF03143
ENSG00000130741	PF09173
ENSG00000085760	PF11987
ENSG00000178952	PF03143
ENSG00000132394	PF21208
ENSG00000156508	PF03143
ENSG00000101210	PF03143
ENSG00000140598	PF14492
ENSG00000189369	PF03143
ENSG00000164347	PF14492
ENSG00000168827	PF14492
ENSG00000172432	PF00009
ENSG00000112339	PF08938
ENSG00000134460	PF00084
ENSG00000091583	PF09014
ENSG00000123838	PF18453
ENSG00000143278	PF00084
ENSG00000196352	PF00084
ENSG00000000971	PF00084
ENSG00000117335	PF00084
ENSG00000203710	PF00084
ENSG00000117322	PF00084
ENSG00000123843	PF00084
ENSG00000080910	PF00084
ENSG00000116785	PF00084
ENSG00000244414	PF00084
ENSG00000197721	PF00084
ENSG00000143502	PF00084
ENSG00000134365	PF00084
ENSG00000100647	PF00084
ENSG00000157303	PF00084
ENSG00000134389	PF00084
ENSG00000042753	PF01217
ENSG00000182287	PF01217
ENSG00000157823	PF01217
ENSG00000111481	PF01217
ENSG00000106367	PF01217
ENSG00000177879	PF01217
ENSG00000152056	PF01217
ENSG00000005243	PF01217
ENSG00000100478	PF01217
ENSG00000088002	PF00685
ENSG00000198203	PF00685
ENSG00000002587	PF00685
ENSG00000173597	PF00685
ENSG00000175264	PF00685
ENSG00000198075	PF00685
ENSG00000109193	PF00685
ENSG00000196502	PF00685
ENSG00000197165	PF00685
ENSG00000105398	PF00685
ENSG00000138068	PF00685
ENSG00000196228	PF00685
ENSG00000182022	PF00685
ENSG00000122863	PF00685
ENSG00000249853	PF00685
ENSG00000171451	PF00685
ENSG00000140835	PF00685
ENSG00000162040	PF00685
ENSG00000130540	PF00685
ENSG00000135702	PF00685
ENSG00000183196	PF00685
ENSG00000147119	PF00685
ENSG00000122254	PF00685
ENSG00000175040	PF00685
ENSG00000182601	PF00685
ENSG00000125430	PF00685
ENSG00000153976	PF00685
ENSG00000166313	PF00397
ENSG00000198929	PF00640
ENSG00000173406	PF00640
ENSG00000113108	PF00397
ENSG00000153071	PF00640
ENSG00000157978	PF00640
ENSG00000163697	PF00397
ENSG00000144366	PF00640
ENSG00000198373	PF00632
ENSG00000120688	PF06220
ENSG00000069869	PF00632
ENSG00000137693	PF00397
ENSG00000127445	PF00639
ENSG00000151718	PF00397
ENSG00000109920	PF00397
ENSG00000095787	PF00397
ENSG00000018408	PF00397
ENSG00000151748	PF00397
ENSG00000110717	PF12838
ENSG00000103044	PF13641
ENSG00000105509	PF13641
ENSG00000104689	PF00531
ENSG00000164761	PF00531
ENSG00000120889	PF00531
ENSG00000173535	PF00020
ENSG00000146072	PF00531
ENSG00000243509	PF00020
ENSG00000064300	PF18422
ENSG00000067182	PF00531
ENSG00000028137	PF00020
ENSG00000026103	PF00531
ENSG00000101017	PF00020
ENSG00000139193	PF00020
ENSG00000120949	PF00020
ENSG00000111321	PF00020
ENSG00000186827	PF00020
ENSG00000049249	PF00020
ENSG00000157873	PF00020
ENSG00000215788	PF00531
ENSG00000131080	PF00020
ENSG00000173530	PF00020
ENSG00000141655	PF18278
ENSG00000109320	PF16179
ENSG00000169372	PF00619
ENSG00000077150	PF16179
ENSG00000168040	PF01335
ENSG00000102871	PF09034
ENSG00000197057	PF00531
ENSG00000186197	PF00531
ENSG00000110801	PF18265
ENSG00000115317	PF13365
ENSG00000155714	PF17820
ENSG00000239305	PF13639
ENSG00000198961	PF13639
ENSG00000182670	PF19179
ENSG00000063978	PF13639
ENSG00000189050	PF13639
ENSG00000108375	PF18212
ENSG00000168411	PF13639
ENSG00000141622	PF13639
ENSG00000146083	PF13639
ENSG00000162298	PF13639
ENSG00000198919	PF18738
ENSG00000186187	PF13639
ENSG00000181191	PF13639
ENSG00000180233	PF13639
ENSG00000170881	PF13705
ENSG00000110315	PF13639
ENSG00000163481	PF05773
ENSG00000135119	PF13639
ENSG00000145860	PF13705
ENSG00000163743	PF14599
ENSG00000139218	PF13639
ENSG00000070423	PF14369
ENSG00000183763	PF13639
ENSG00000137075	PF13639
ENSG00000133874	PF13639
ENSG00000131263	PF13639
ENSG00000168894	PF13639
ENSG00000070047	PF00628
ENSG00000183579	PF18212
ENSG00000101236	PF13639
ENSG00000127870	PF13639
ENSG00000123091	PF13639
ENSG00000121848	PF13639
ENSG00000099999	PF13639
ENSG00000073803	PF07714
ENSG00000135341	PF07714
ENSG00000104312	PF00619
ENSG00000146648	PF21314
ENSG00000141736	PF21314
ENSG00000198400	PF18613
ENSG00000027644	PF00757
ENSG00000065361	PF00757
ENSG00000162434	PF18379
ENSG00000105397	PF18379
ENSG00000163513	PF08917
ENSG00000105639	PF18379
ENSG00000139625	PF07714
ENSG00000174292	PF07714
ENSG00000178568	PF21314
ENSG00000107140	PF07714
ENSG00000060140	PF07714
ENSG00000181409	PF07714
ENSG00000164715	PF07714
ENSG00000000457	PF07714
ENSG00000168404	PF07714
ENSG00000142235	PF07714
ENSG00000070759	PF07714
ENSG00000198001	PF07714
ENSG00000177556	PF00403
ENSG00000173992	PF00080
ENSG00000141582	PF00385
ENSG00000183741	PF00385
ENSG00000100307	PF00385
ENSG00000094916	PF01393
ENSG00000108468	PF01393
ENSG00000122565	PF01393
ENSG00000173894	PF00385
ENSG00000262762	PF00385
ENSG00000141570	PF00385
ENSG00000262572	PF00385
ENSG00000160049	PF02017
ENSG00000176194	PF02017
ENSG00000169598	PF09230
ENSG00000187288	PF02017
ENSG00000136305	PF02017
ENSG00000133111	PF15289
ENSG00000164404	PF00019
ENSG00000125650	PF00019
ENSG00000130385	PF00019
ENSG00000123999	PF00019
ENSG00000168621	PF00019
ENSG00000117407	PF00019
ENSG00000171119	PF00019
ENSG00000130513	PF00019
ENSG00000112041	PF01167
ENSG00000213719	PF13410
ENSG00000206394	PF13410
ENSG00000226248	PF13410
ENSG00000226417	PF13410
ENSG00000226651	PF13410
ENSG00000223639	PF13410
ENSG00000230685	PF13410
ENSG00000155962	PF13410
ENSG00000100577	PF14497
ENSG00000169583	PF13410
ENSG00000148834	PF14497
ENSG00000124194	PF13410
ENSG00000159212	PF13409
ENSG00000112782	PF13410
ENSG00000169504	PF13409
ENSG00000119682	PF00630
ENSG00000114062	PF16558
ENSG00000153827	PF00632
ENSG00000138641	PF00632
ENSG00000009335	PF00632
ENSG00000148634	PF00632
ENSG00000165338	PF00632
ENSG00000092140	PF13771
ENSG00000151148	PF00632
ENSG00000138642	PF00632
ENSG00000138646	PF00632
ENSG00000173064	PF00632
ENSG00000175198	PF18140
ENSG00000119689	PF00198
ENSG00000078070	PF02786
ENSG00000134569	PF14670
ENSG00000162337	PF14670
ENSG00000070018	PF14670
ENSG00000172889	PF07546
ENSG00000135587	PF03372
ENSG00000111802	PF14555
ENSG00000213918	PF03372
ENSG00000100823	PF03372
ENSG00000013563	PF03372
ENSG00000163687	PF03372
ENSG00000174606	PF19339
ENSG00000174840	PF21171
ENSG00000122547	PF12836
ENSG00000167968	PF03372
ENSG00000138767	PF03372
ENSG00000103056	PF03372
ENSG00000151014	PF03372
ENSG00000113300	PF03372
ENSG00000013523	PF03372
ENSG00000115514	PF00085
ENSG00000091164	PF06201
ENSG00000185624	PF13848
ENSG00000136810	PF00085
ENSG00000155660	PF13848
ENSG00000167004	PF13848
ENSG00000185615	PF13848
ENSG00000065485	PF00085
ENSG00000143870	PF00085
ENSG00000204193	PF00085
ENSG00000153066	PF00085
ENSG00000181322	PF00334
ENSG00000077232	PF00226
ENSG00000086288	PF00334
ENSG00000169340	PF13848
ENSG00000239264	PF00085
ENSG00000113621	PF00085
ENSG00000166479	PF13848
ENSG00000100348	PF00085
ENSG00000023318	PF13848
ENSG00000125827	PF00085
ENSG00000139921	PF00085
ENSG00000087301	PF13848
ENSG00000116138	PF00226
ENSG00000213593	PF00085
ENSG00000125753	PF00568
ENSG00000152413	PF00568
ENSG00000154380	PF00568
ENSG00000103942	PF00568
ENSG00000051128	PF00568
ENSG00000196405	PF00568
ENSG00000158985	PF00786
ENSG00000186642	PF01590
ENSG00000138735	PF01590
ENSG00000160191	PF00233
ENSG00000132915	PF01590
