ensembl_gene_id,refseq_ids,uniprot_ids,gen_symbol,ensembl_prot_id,uniprot_ensembl_id,gene_age
ENSG00000160131,NP_001017980.1,Q3ZAQ7,VMA21,ENSP00000333255.6,Q3ZAQ7,645
ENSG00000179363,NP_872347.2,Q5JXX7,TMEM31,ENSP00000316940.6,Q5JXX7,101
ENSG00000234068,NP_997222.1,Q7Z2X7,PAGE2,ENSP00000364107.4,Q7Z2X7,55
ENSG00000129873,NP_001001722.1,Q9Y6F7,CDY2B,ENSP00000372319.3,Q9Y6F7,8
ENSG00000171714,NP_998764.1,Q75V66,ANO5,ENSP00000315371.9,Q75V66,645
ENSG00000154227,NP_001365718.1,Q8IU89,CERS3,ENSP00000506641.1,Q8IU89,950
ENSG00000169340,NP_777584.1,Q8N807,PDILT,ENSP00000305465.4,Q8N807,1488
ENSG00000179873,NP_001381823.1,P59045,NLRP11,ENSP00000466285.1,P59045,101
ENSG00000163349,NP_938009.1,Q86Z02,HIPK1,ENSP00000407442.3,Q86Z02,680
ENSG00000137968,NP_001123530.1,Q8NCS7,SLC44A5,ENSP00000359896.3,Q8NCS7,1488
ENSG00000178171,NP_689911.2,Q8N944,AMER3,ENSP00000314914.4,Q8N944,544
ENSG00000175701,NP_001371063.1,Q8NCU8,MTLN,ENSP00000485064.1,Q8NCU8,101
ENSG00000178074,NP_710156.3,Q8N8R5,C2orf69,ENSP00000312770.5,Q8N8R5,645
ENSG00000181744,NP_775823.1,Q8NDZ4,DIPK2A,ENSP00000320081.4,Q8NDZ4,886
ENSG00000119231,NP_689912.2,Q96HI0,SENP5,ENSP00000327197.5,Q96HI0,544
ENSG00000176542,NP_001009899.3,Q68DE3,USF3,ENSP00000320794.4,Q68DE3,544
ENSG00000179046,NP_775824.2,Q8N7C3,TRIML2,ENSP00000507413.1,Q8N7C3,382
ENSG00000172901,NP_776161.3,Q6Q4G3,LVRN,ENSP00000350541.4,Q6Q4G3,950
ENSG00000123643,NP_510968.2,Q7Z2H8,SLC36A1,ENSP00000243389.3,Q7Z2H8,4290
ENSG00000203872,NP_001010868.2,Q5TEZ5,C6orf163,ENSP00000373575.3,Q5TEZ5,424
ENSG00000169084,NP_660160.2,Q8N5I4,DHRSX,ENSP00000334113.5,Q8N5I4,55
ENSG00000177409,NP_689916.2,Q8IVG5,SAMD9L,ENSP00000326247.4,Q8IVG5,3
ENSG00000165566,NP_689917.2,Q8N7J2,AMER2,ENSP00000426528.1,Q8N7J2,544
ENSG00000215915,NP_001034300.2,Q5T2N8,ATAD3C,ENSP00000368062.2,Q5T2N8,36
ENSG00000152484,NP_872294.2,O75317,USP12,ENSP00000282344.6,O75317,1064
ENSG00000189129,NP_001012991.1,Q5JTB6,PLAC9,ENSP00000361337.3,Q5JTB6,101
ENSG00000122033,NP_690876.3,Q9H2K0,MTIF3,ENSP00000370512.3,Q9H2K0,645
ENSG00000169840,NP_663632.1,Q9H4S2,GSX1,ENSP00000304331.2,Q9H4S2,454
ENSG00000172199,NP_001005204.1,Q8NH10,OR8U1,ENSP00000304188.1,Q8NH10,12
ENSG00000279514,NP_001004701.2,Q8NGL9,OR4C16,ENSP00000485295.1,Q8NGL9,382
ENSG00000172188,NP_001004700.2,Q6IEV9,OR4C11,ENSP00000492971.1,Q6IEV9,8
ENSG00000174982,NP_001004059.2,Q8NH73,OR4S2,ENSP00000493389.1,Q8NH73,382
ENSG00000181903,NP_001004704.1,Q8NH72,OR4C6,ENSP00000324769.3,Q8NH72,12
ENSG00000186113,NP_001004735.1,Q8NGL3,OR5D14,ENSP00000334456.1,Q8NGL3,382
ENSG00000279395,NP_001004738.1,Q8NGL2,OR5L1,ENSP00000485319.1,Q8NGL2,8
ENSG00000186119,NP_001001952.1,Q8NGL1,OR5D18,ENSP00000335025.4,Q8NGL1,12
ENSG00000181785,NP_001001921.1,Q8N127,OR5AS1,ENSP00000493325.1,Q8N127,25
ENSG00000181752,NP_001004058.2,Q8NH50,OR8K5,ENSP00000323853.1,Q8NH50,12
ENSG00000181718,NP_001004746.2,A0A286YF86,OR5T2,ENSP00000493233.1,A0A286YF86,8
ENSG00000181693,NP_001005199.1,Q8NGG4,OR8H1,ENSP00000493316.1,Q8NGG4,132
ENSG00000280314,NP_001005202.1,Q8NH51,OR8K3,ENSP00000493271.1,Q8NH51,244
ENSG00000172487,NP_001005205.2,Q8NGP2,OR8J1,ENSP00000477259.3,Q8NGP2,244
ENSG00000279961,NP_001004744.1,Q8NH85,OR8U3,ENSP00000485324.1,Q8NH85,3
ENSG00000174937,NP_001004742.2,Q8NGP4,OR5M3,ENSP00000493070.1,Q8NGP4,168
ENSG00000181371,NP_001005282.1,Q8NGP6,OR5M8,ENSP00000323354.2,Q8NGP6,8
ENSG00000255223,NP_001005245.1,Q96RB7,OR5M11,ENSP00000432417.2,Q96RB7,168
ENSG00000172459,NP_001004730.1,Q8NGP9,OR5AR1,ENSP00000485240.1,Q8NGP9,168
ENSG00000183908,NP_001005210.2,Q6ZSA7,LRRC55,ENSP00000419542.2,Q6ZSA7,544
ENSG00000214872,NP_001099035.2,A8MU46,SMTNL1,ENSP00000432651.1,A8MU46,168
ENSG00000166793,NP_659445.1,Q96NS1,YPEL4,ENSP00000300022.3,Q96NS1,332
ENSG00000156603,NP_001304007.2,J3KR33,MED19,ENSP00000416227.4,J3KR33,987
ENSG00000164645,NP_689919.1,Q8TBZ9,TEX47,ENSP00000297203.2,Q8TBZ9,680
ENSG00000182348,NP_857597.1,A4D1E1,ZNF804B,ENSP00000329638.4,A4D1E1,454
ENSG00000183346,NP_001353835.1,A0A7I2UT39,CABCOCO1,ENSP00000496918.2,A0A7I2UT39,987
ENSG00000196932,NP_848600.2,Q6ZUK4,TMEM26,ENSP00000382237.3,Q6ZUK4,950
ENSG00000165424,NP_699198.2,Q8N2G6,ZCCHC24,ENSP00000361411.3,Q8N2G6,950
ENSG00000151023,NP_659447.1,Q8TC29,ENKUR,ENSP00000331044.4,Q8TC29,987
ENSG00000165309,NP_775104.2,Q5W041,ARMC3,ENSP00000298032.5,Q5W041,987
ENSG00000107731,NP_734465.2,Q8IZJ1,UNC5B,ENSP00000334329.6,Q8IZJ1,886
ENSG00000165730,NP_689922.3,Q6ZVD7,STOX1,ENSP00000298596.6,Q6ZVD7,645
ENSG00000171224,NP_660349.1,Q96D05,FAM241B,ENSP00000362376.4,Q96D05,382
ENSG00000156521,NP_775826.2,Q2T9J0,TYSND1,ENSP00000287078.6,Q2T9J0,645
ENSG00000175395,NP_659448.1,P17030,ZNF25,ENSP00000302222.7,P17030,132
ENSG00000177291,NP_699199.2,Q96KN9,GJD4,ENSP00000315070.1,Q96KN9,680
ENSG00000108100,NP_659449.3,Q8ND76,CCNY,ENSP00000363836.4,Q8ND76,544
ENSG00000182010,NP_660350.2,Q8IZC4,RTKN2,ENSP00000362894.3,Q8IZC4,645
ENSG00000166220,NP_001305170.1,A0A0A0MSR7,TBATA,ENSP00000400224.3,A0A0A0MSR7,680
ENSG00000198331,NP_001128265.1,Q96M11,HYLS1,ENSP00000414884.2,Q96M11,645
ENSG00000150433,NP_001245173.1,A2RU14,TMEM218,ENSP00000506979.1,A2RU14,454
ENSG00000134955,NP_001138762.1,Q8TED4,SLC37A2,ENSP00000384407.3,Q8TED4,987
ENSG00000170953,NP_001005195.1,Q8NGG6,OR8B12,ENSP00000307159.2,Q8NGG6,3
ENSG00000255298,NP_001005198.2,A0A126GW95,OR8G5,ENSP00000493127.1,A0A126GW95,12
ENSG00000234560,NP_001004464.1,Q8NGN5,OR10G8,ENSP00000493087.1,Q8NGN5,168
ENSG00000236981,NP_001001953.1,Q8NGN4,OR10G9,ENSP00000364164.1,Q8NGN4,18
ENSG00000196248,NP_001004474.2,A0A286YF54,OR10S1,ENSP00000493143.1,A0A286YF54,25
ENSG00000181499,NP_001005187.1,Q8NGN1,OR6T1,ENSP00000325203.2,Q8NGN1,12
ENSG00000171014,NP_001001965.1,Q8NGN0,OR4D5,ENSP00000305970.2,Q8NGN0,12
ENSG00000154114,NP_001350573.1,Q5QJ74,TBCEL,ENSP00000507873.1,Q5QJ74,645
ENSG00000181264,NP_001185600.1,Q6ZRR5,TLCD5,ENSP00000364236.3,Q6ZRR5,987
ENSG00000197345,NP_852615.1,Q7Z2W9,MRPL21,ENSP00000354580.2,Q7Z2W9,1714
ENSG00000162341,NP_620714.2,Q8NHX9,TPCN2,ENSP00000294309.3,Q8NHX9,987
ENSG00000166118,NP_777587.1,Q7Z5L4,SPATA19,ENSP00000299140.3,Q7Z5L4,244
ENSG00000279051,NP_001005186.2,Q8NGQ2,OR6Q1,ENSP00000307734.3,Q8NGQ2,382
ENSG00000172377,NP_001005211.1,Q8NGQ6,OR9I1,ENSP00000493370.1,Q8NGQ6,18
ENSG00000186509,NP_001005212.1,Q8NGQ5,OR9Q1,ENSP00000334934.3,Q8NGQ5,244
ENSG00000186513,NP_001005283.1,Q8NGE9,OR9Q2,ENSP00000492924.1,Q8NGE9,25
ENSG00000197887,NP_001004459.2,A0A286YFI5,OR1S2,ENSP00000493223.1,A0A286YFI5,382
ENSG00000280204,NP_001004458.2,A0A286YF57,OR1S1,ENSP00000493053.1,A0A286YF57,382
ENSG00000180475,NP_001004471.1,Q8NGQ4,OR10Q1,ENSP00000314324.2,Q8NGQ4,25
ENSG00000197786,NP_001005489.1,Q8NGF7,OR5B17,ENSP00000349945.3,Q8NGF7,18
ENSG00000198283,NP_001005218.1,A6NL26,OR5B21,ENSP00000353537.2,A6NL26,55
ENSG00000156689,NP_659453.3,Q8WU03,GLYATL2,ENSP00000287275.1,Q8WU03,454
ENSG00000197629,NP_001034485.1,Q2M385,MPEG1,ENSP00000354335.3,Q2M385,544
ENSG00000172324,NP_001001954.1,Q8NGI9,OR5A2,ENSP00000303834.4,Q8NGI9,382
ENSG00000172320,NP_001004728.1,Q8NGJ0,OR5A1,ENSP00000493195.1,Q8NGJ0,168
ENSG00000166884,NP_001004708.1,Q8NGJ1,OR4D6,ENSP00000300127.2,Q8NGJ1,18
ENSG00000176200,NP_001004706.1,Q8NGI4,OR4D11,ENSP00000320077.1,Q8NGI4,18
ENSG00000166889,NP_689929.2,Q86TB9,PATL1,ENSP00000300146.9,Q86TB9,1488
ENSG00000149507,NP_776162.2,Q86WS3,OOSP2,ENSP00000278855.2,Q86WS3,132
ENSG00000166961,NP_001092305.1,Q8N5U1,MS4A15,ENSP00000386022.3,Q8N5U1,950
ENSG00000167992,NP_689931.2,Q96DN2,VWCE,ENSP00000334186.5,Q96DN2,950
ENSG00000162144,NP_705839.3,Q8NBI2,CYB561A3,ENSP00000294072.4,Q8NBI2,680
ENSG00000162148,NP_659454.2,Q7Z5V6,PPP1R32,ENSP00000344140.2,Q7Z5V6,424
ENSG00000178795,NP_878253.1,Q6W3E5,GDPD4,ENSP00000320815.4,Q6W3E5,950
ENSG00000165490,NP_659455.3,Q8IXT1,DDIAS,ENSP00000435421.1,Q8IXT1,332
ENSG00000150676,NP_001273088.1,Q8IWF9,CCDC83,ENSP00000344512.3,Q8IWF9,987
ENSG00000149716,NP_703152.1,Q8WV07,LTO1,ENSP00000279147.5,Q8WV07,382
ENSG00000165837,NP_872348.2,Q5W0A0,ERICH6B,ENSP00000298738.2,Q5W0A0,244
ENSG00000174015,NP_689932.1,Q8NA61,CBY2,ENSP00000309189.1,Q8NA61,544
ENSG00000186047,NP_001293064.1,Q6UYE1,DLEU7,ENSP00000427177.1,Q6UYE1,382
ENSG00000150510,NP_001229241.1,Q86V42,FAM124A,ENSP00000324625.8,Q86V42,950
ENSG00000154839,NP_659497.1,Q96BD8,SKA1,ENSP00000285116.3,Q96BD8,132
ENSG00000172361,NP_659457.2,Q96M91,CFAP53,ENSP00000381553.3,Q96M91,382
ENSG00000206052,NP_689934.2,Q6PKX4,DOK6,ENSP00000372160.5,Q6PKX4,680
ENSG00000179774,NP_660161.1,Q8N100,ATOH7,ENSP00000362777.3,Q8N100,810
ENSG00000165312,NP_001138845.1,Q5VV17,OTUD1,ENSP00000365678.3,Q5VV17,78
ENSG00000165478,NP_689935.2,Q14CZ8,HEPACAM,ENSP00000298251.4,Q14CZ8,645
ENSG00000184232,NP_848602.1,Q86UD1,OAF,ENSP00000332613.3,Q86UD1,544
ENSG00000173825,NP_663771.1,Q6B0B8,TIGD3,ENSP00000308354.5,Q6B0B8,424
ENSG00000182103,NP_787081.2,A6NEQ2,FAM181B,ENSP00000365295.2,A6NEQ2,454
ENSG00000179071,NP_689936.1,Q8N998,CCDC89,ENSP00000320649.3,Q8N998,332
ENSG00000173988,NP_001269389.1,A0A7D9NKF2,LRRC63,ENSP00000469337.1,A0A7D9NKF2,132
ENSG00000176641,NP_775828.1,Q8N8N0,RNF152,ENSP00000316628.3,Q8N8N0,544
ENSG00000147996,NP_001317597.1,Q5RIA9,ZNG1E,ENSP00000371842.3,Q5RIA9,544
ENSG00000183621,NP_001137240.1,Q7Z4V0,ZNF438,ENSP00000406934.2,Q7Z4V0,544
ENSG00000165449,NP_919274.1,Q7RTY1,SLC16A9,ENSP00000378757.3,Q7RTY1,454
ENSG00000148541,NP_937858.2,Q8NE31,FAM13C,ENSP00000481854.1,Q8NE31,987
ENSG00000165406,NP_001269795.1,Q5T0T0,MARCHF8,ENSP00000411848.2,Q5T0T0,645
ENSG00000170144,NP_919223.1,P51991,HNRNPA3,ENSP00000376309.2,P51991,332
ENSG00000198298,NP_660355.2,Q8NCK3,ZNF485,ENSP00000354694.3,Q8NCK3,55
ENSG00000198915,NP_660356.2,Q8N9B8,RASGEF1A,ENSP00000379155.1,Q8N9B8,544
ENSG00000165476,NP_001001330.1,Q6NUK4,REEP3,ENSP00000362863.4,Q6NUK4,1292
ENSG00000171988,NP_116165.1,Q15652,JMJD1C,ENSP00000382204.2,Q15652,680
ENSG00000165623,NP_660357.2,Q8WVF2,UCMA,ENSP00000367952.3,Q8WVF2,454
ENSG00000148468,NP_001010924.1,Q5VUB5,FAM171A1,ENSP00000367356.4,Q5VUB5,645
ENSG00000148482,NP_001138667.1,Q504Y0,SLC39A12,ENSP00000366586.2,Q504Y0,886
ENSG00000241058,NP_872349.1,Q8TEA1,NSUN6,ENSP00000366519.4,Q8TEA1,987
ENSG00000165997,NP_848930.1,Q96KC2,ARL5B,ENSP00000366487.3,Q96KC2,645
ENSG00000177363,NP_981967.1,Q8ND94,LRRN4CL,ENSP00000325808.4,Q8ND94,454
ENSG00000214753,NP_001073027.1,Q1KMD3,HNRNPUL2,ENSP00000301785.5,Q1KMD3,544
ENSG00000166199,NP_631917.1,Q96Q83,ALKBH3,ENSP00000302232.4,Q96Q83,950
ENSG00000150456,NP_001305868.1,Q8WVE0,EEF1AKMT1,ENSP00000372206.1,Q8WVE0,645
ENSG00000165480,NP_659498.4,Q8IX90,SKA3,ENSP00000319417.5,Q8IX90,544
ENSG00000165487,NP_689939.1,Q8IYU8,MICU2,ENSP00000371811.4,Q8IYU8,1064
ENSG00000182957,NP_001159743.1,Q96N96,SPATA13,ENSP00000371542.3,Q96N96,987
ENSG00000140848,NP_689940.3,Q96FN4,CPNE2,ENSP00000290776.8,Q96FN4,680
ENSG00000159618,NP_001291305.1,Q8IZF4,ADGRG5,ENSP00000290823.4,Q8IZF4,454
ENSG00000103023,NP_001292102.1,Q6PEW0,PRSS54,ENSP00000455024.1,Q6PEW0,332
ENSG00000159398,NP_001137157.1,Q6NT32,CES5A,ENSP00000290567.9,Q6NT32,132
ENSG00000155085,NP_001138600.2,Q5TCS8,AK9,ENSP00000410186.2,Q5TCS8,680
ENSG00000178425,NP_689942.2,Q5TFE4,NT5DC1,ENSP00000326858.3,Q5TFE4,680
ENSG00000164451,NP_001353007.1,Q5JW98,CALHM4,ENSP00000357585.3,Q5JW98,680
ENSG00000153975,NP_659499.2,Q96AP4,ZUP1,ENSP00000357565.3,Q96AP4,544
ENSG00000183807,NP_001078949.1,Q5T6X4,FAM162B,ENSP00000357545.4,Q5T6X4,645
ENSG00000146350,NP_689943.4,Q96NH3,TBC1D32,ENSP00000381270.2,Q96NH3,680
ENSG00000151917,NP_689944.2,Q5SZJ8,BEND6,ENSP00000359782.3,Q5SZJ8,332
ENSG00000124818,NP_859528.1,Q6U736,OPN5,ENSP00000360255.2,Q6U736,544
ENSG00000153294,NP_722580.3,Q8IZF3,ADGRF4,ENSP00000283303.2,Q8IZF3,382
ENSG00000069122,NP_001091988.1,Q8IZF2,ADGRF5,ENSP00000283296.7,Q8IZF2,645
ENSG00000180113,NP_001010870.1,O60522,TDRD6,ENSP00000346065.5,O60522,645
ENSG00000249481,NP_001359010.1,Q496A3,SPATS1,ENSP00000501191.1,Q496A3,244
ENSG00000172426,NP_689945.2,Q9H1X1,RSPH9,ENSP00000361236.4,Q9H1X1,987
ENSG00000204052,NP_001012992.1,Q5JTD7,LRRC73,ENSP00000361518.1,Q5JTD7,544
ENSG00000124596,NP_001316615.1,Q9Y530,OARD1,ENSP00000416829.2,Q9Y530,544
ENSG00000164627,NP_659464.3,Q6ZMV9,KIF6,ENSP00000287152.7,Q6ZMV9,987
ENSG00000172738,NP_001273330.1,Q8N7C4,TMEM217,ENSP00000499204.1,Q8N7C4,168
ENSG00000146192,NP_775829.2,Q7Z6J4,FGD2,ENSP00000274963.8,Q7Z6J4,1488
ENSG00000164530,NP_699201.2,Q6UXB8,PI16,ENSP00000362778.3,Q6UXB8,132
ENSG00000198663,NP_001273564.1,Q6UWU4,C6orf89,ENSP00000475947.1,Q6UWU4,332
ENSG00000157343,NP_001273503.1,Q5T9G4,ARMC12,ENSP00000362973.3,Q5T9G4,645
ENSG00000186577,NP_001008703.2,Q86T20,SMIM29,ENSP00000417604.2,Q86T20,55
ENSG00000161904,NP_851853.1,Q8NC56,LEMD2,ENSP00000293760.5,Q8NC56,544
ENSG00000213588,NP_689948.1,Q96C00,ZBTB9,ENSP00000378503.2,Q96C00,454
ENSG00000204366,NP_862825.1,Q9Y330,ZBTB12,ENSP00000364677.2,Q9Y330,454
ENSG00000204564,NP_001154848.1,Q5SQH8,C6orf136,ENSP00000499201.1,Q5SQH8,987
ENSG00000164508,NP_734466.1,Q96QV6,H2AC1,ENSP00000297012.4,Q96QV6,332
ENSG00000165097,NP_001351543.1,Q8NB78,KDM1B,ENSP00000499208.1,Q8NB78,645
ENSG00000112183,NP_001137414.1,Q9BX46,RBM24,ENSP00000368341.5,Q9BX46,645
ENSG00000180537,NP_689950.1,Q8N6D2,RNF182,ENSP00000420465.1,Q8N6D2,987
ENSG00000112137,NP_112210.1,Q9C0D0,PHACTR1,ENSP00000329880.8,Q9C0D0,987
ENSG00000224531,NP_001129047.1,P0DJ93,SMIM13,ENSP00000451866.1,P0DJ93,544
ENSG00000153157,NP_001035364.2,Q5T4T6,SYCP2L,ENSP00000283141.6,Q5T4T6,680
ENSG00000168994,NP_899229.2,Q5TGL8,PXDC1,ENSP00000369636.5,Q5TGL8,544
ENSG00000197037,NP_660090.2,Q6NSZ9,ZSCAN25,ENSP00000377708.2,Q6NSZ9,132
ENSG00000221909,NP_659802.1,Q8TCP9,FAM200A,ENSP00000411372.1,Q8TCP9,86
ENSG00000146530,NP_001129396.1,Q8N2E2,VWDE,ENSP00000275358.3,Q8N2E2,680
ENSG00000229937,NP_787082.1,P21108,PRPS1L1,ENSP00000424595.3,P21108,4290
ENSG00000105849,NP_001002926.1,Q3B726,POLR1F,ENSP00000222567.5,Q3B726,950
ENSG00000164651,NP_874359.2,Q8IXZ3,SP8,ENSP00000408792.2,Q8IXZ3,950
ENSG00000153814,NP_778231.2,Q86VZ6,JAZF1,ENSP00000283928.5,Q86VZ6,645
ENSG00000160813,NP_659467.1,Q8TAP8,PPP1R35,ENSP00000292330.2,Q8TAP8,168
ENSG00000213420,NP_689955.1,Q8N158,GPC2,ENSP00000292377.2,Q8N158,810
ENSG00000106009,NP_689956.2,Q6PJG6,BRAT1,ENSP00000339637.4,Q6PJG6,544
ENSG00000146555,NP_689957.3,Q7Z5N4,SDK1,ENSP00000385899.2,Q7Z5N4,645
ENSG00000164916,NP_001032242.1,P85037,FOXK1,ENSP00000328720.4,P85037,645
ENSG00000136297,NP_940685.3,Q8IY49,MMD2,ENSP00000384141.3,Q8IY49,1714
ENSG00000164535,NP_631918.3,Q8NCG7,DAGLB,ENSP00000297056.6,Q8NCG7,1488
ENSG00000146574,NP_932765.1,P86790,CCZ1B,ENSP00000314544.8,P86790,1488
ENSG00000005108,NP_056019.1,Q9UPZ6,THSD7A,ENSP00000406482.2,Q9UPZ6,645
ENSG00000170419,NP_001287938.1,F8W8J5,VSTM2A,ENSP00000384103.3,F8W8J5,454
ENSG00000158604,NP_872353.2,Q7Z7H5,TMED4,ENSP00000404042.2,Q7Z7H5,1292
ENSG00000180354,NP_690006.2,Q8N3F0,MTURN,ENSP00000324204.8,Q8N3F0,645
ENSG00000176532,NP_787083.1,Q8IV56,PRR15,ENSP00000317836.2,Q8IV56,544
ENSG00000177679,NP_001103669.1,A0A087WXA3,SRRM3,ENSP00000480851.1,A0A087WXA3,454
ENSG00000187257,NP_940869.2,Q6PCB5,RSBN1L,ENSP00000334040.7,Q6PCB5,987
ENSG00000164659,NP_001136221.1,A8MWY0,ELAPOR2,ENSP00000413445.2,A8MWY0,950
ENSG00000161036,NP_690852.1,Q9UFC0,LRWD1,ENSP00000292616.5,Q9UFC0,680
ENSG00000222011,NP_001138740.2,Q8N0U4,FAM185A,ENSP00000395340.2,Q8N0U4,645
ENSG00000161040,NP_001381423.1,C9JI88,FBXL13,ENSP00000390126.2,C9JI88,1488
ENSG00000161048,NP_001116310.1,Q6IQ20,NAPEPLD,ENSP00000419188.1,Q6IQ20,645
ENSG00000146776,NP_065776.1,Q9ULK2,ATXN7L1,ENSP00000410759.3,Q9ULK2,1292
ENSG00000128536,NP_689963.2,Q6ZTQ4,CDHR3,ENSP00000325954.9,Q6ZTQ4,454
ENSG00000165626,NP_001356792.1,A0A804HJG9,BEND7,ENSP00000507500.2,A0A804HJG9,244
ENSG00000139517,NP_699202.1,Q8N448,LNX2,ENSP00000325929.3,Q8N448,645
ENSG00000182885,NP_740746.4,Q86Y34,ADGRG3,ENSP00000332900.4,Q86Y34,950
ENSG00000249853,NP_705840.2,Q8IZT8,HS3ST5,ENSP00000427888.1,Q8IZT8,810
ENSG00000173612,NP_683766.2,Q5T6X5,GPRC6A,ENSP00000309493.4,Q5T6X5,544
ENSG00000185002,NP_775831.2,Q8HWS3,RFX6,ENSP00000332208.2,Q8HWS3,1292
ENSG00000196376,NP_001025029.2,Q5T1Q4,SLC35F1,ENSP00000353557.4,Q5T1Q4,4290
ENSG00000168143,NP_001010872.1,Q5T0W9,FAM83B,ENSP00000304078.7,Q5T0W9,645
ENSG00000112212,NP_001010873.1,Q5TGU0,TSPO2,ENSP00000362255.1,Q5TGU0,645
ENSG00000124602,NP_775832.2,Q8IV45,UNC5CL,ENSP00000244565.3,Q8IV45,168
ENSG00000112078,NP_775833.2,Q7Z5Y7,KCTD20,ENSP00000362836.2,Q7Z5Y7,987
ENSG00000179165,NP_694535.2,Q8NFP0,PXT1,ENSP00000419944.1,Q8NFP0,70
ENSG00000197753,NP_872354.1,Q8TAF8,LHFPL5,ENSP00000353346.1,Q8TAF8,454
ENSG00000146197,NP_689966.2,Q8IX30,SCUBE3,ENSP00000274938.7,Q8IX30,886
ENSG00000187987,NP_001012458.1,Q3MJ62,ZSCAN23,ENSP00000289788.4,Q3MJ62,168
ENSG00000189134,NP_001007532.1,Q5M9Q1,NKAPL,ENSP00000345716.3,Q5M9Q1,18
ENSG00000145975,NP_775834.2,Q8IXS0,FAM217A,ENSP00000274673.3,Q8IXS0,454
ENSG00000166448,NP_690877.1,Q8N3G9,TMEM130,ENSP00000341256.4,Q8N3G9,645
ENSG00000146618,NP_690862.1,Q96RJ6,FERD3L,ENSP00000275461.3,Q96RJ6,950
ENSG00000166924,NP_775835.2,Q6ZVC0,NYAP1,ENSP00000300179.2,Q6ZVC0,454
ENSG00000164638,NP_694979.2,Q7RTT9,SLC29A4,ENSP00000380081.2,Q7RTT9,645
ENSG00000155026,NP_775836.4,P0C881,RSPH10B,ENSP00000384097.1,P0C881,987
ENSG00000180347,NP_001244896.2,Q6ZRS4,ITPRID1,ENSP00000478518.2,Q6ZRS4,382
ENSG00000180233,NP_667339.1,Q8NHG8,ZNRF2,ENSP00000323879.4,Q8NHG8,886
ENSG00000153993,NP_001371829.1,O95025,SEMA3D,ENSP00000284136.6,O95025,987
ENSG00000181085,NP_620590.2,Q8TD08,MAPK15,ENSP00000337691.4,Q8TD08,4290
ENSG00000163806,NP_877433.2,Q5MJ70,SPDYA,ENSP00000335628.5,Q5MJ70,886
ENSG00000166926,NP_640342.1,Q96DS6,MS4A6E,ENSP00000507799.1,Q96DS6,950
ENSG00000170162,NP_872586.1,Q8N8G2,VGLL2,ENSP00000320957.5,Q8N8G2,680
ENSG00000166997,NP_689968.1,Q8N129,CNPY4,ENSP00000262932.3,Q8N129,950
ENSG00000186562,NP_689463.1,Q8NG35,DEFB105A,ENSP00000334330.6,Q8NG35,101
ENSG00000186579,NP_689464.1,Q8N104,DEFB106A,ENSP00000335307.2,Q8N104,101
ENSG00000186572,NP_001032757.2,Q8IZN7,DEFB107A,ENSP00000334681.2,Q8IZN7,101
ENSG00000184276,NP_001002035.1,Q8NET1,DEFB108B,ENSP00000333234.1,Q8NET1,101
ENSG00000203970,NP_001032586.1,Q30KQ9,DEFB110,ENSP00000360190.2,Q30KQ9,132
ENSG00000180872,NP_001355986.1,A0A494C1K0,DEFB112,ENSP00000499066.1,A0A494C1K0,55
ENSG00000214642,NP_001032818.1,Q30KQ7,DEFB113,ENSP00000381703.1,Q30KQ7,132
ENSG00000177684,NP_001032588.1,Q30KQ6,DEFB114,ENSP00000312702.3,Q30KQ6,132
ENSG00000215547,NP_001032819.1,Q30KQ5,DEFB115,ENSP00000383398.1,Q30KQ5,70
ENSG00000215545,NP_001032820.1,Q30KQ4,DEFB116,ENSP00000383396.1,Q30KQ4,78
ENSG00000180483,NP_695021.2,Q8N690,DEFB119,ENSP00000365499.3,Q8N690,132
ENSG00000204548,NP_001011878.1,Q5J5C9,DEFB121,ENSP00000417128.1,Q5J5C9,132
ENSG00000180424,NP_697019.1,Q8N688,DEFB123,ENSP00000365486.3,Q8N688,132
ENSG00000180383,NP_001032589.1,Q8NES8,DEFB124,ENSP00000326309.2,Q8NES8,132
ENSG00000178591,NP_697020.2,Q8N687,DEFB125,ENSP00000371847.2,Q8N687,70
ENSG00000185982,NP_001032821.1,Q7Z7B8,DEFB128,ENSP00000335382.4,Q7Z7B8,132
ENSG00000232948,NP_001032893.1,P0DP74,DEFB130A,ENSP00000382951.1,P0DP74,101
ENSG00000147614,NP_689778.1,Q8N8Y2,ATP6V0D2,ENSP00000285393.3,Q8N8Y2,454
ENSG00000143882,NP_001034451.1,Q8NEY4,ATP6V1C2,ENSP00000272238.4,Q8NEY4,4290
ENSG00000268651,NP_640343.1,P78358,CTAG1A,ENSP00000469441.1,P78358,36
ENSG00000138767,NP_653172.2,Q96LI5,CNOT6L,ENSP00000424896.1,Q96LI5,950
ENSG00000270765,NP_644814.1,Q8NHY3,GAS2L2,ENSP00000474529.2,Q8NHY3,132
ENSG00000176386,NP_644815.1,Q8NHZ8,CDC26,ENSP00000363322.3,Q8NHZ8,454
ENSG00000179520,NP_647480.1,Q8NDX2,SLC17A8,ENSP00000316909.4,Q8NDX2,987
ENSG00000171865,NP_002927.2,O60930,RNASEH1,ENSP00000313350.3,O60930,987
ENSG00000135537,NP_660358.2,Q8WV93,AFG1L,ENSP00000357973.3,Q8WV93,1714
ENSG00000185482,NP_659501.1,Q96MF2,STAC3,ENSP00000329200.2,Q96MF2,645
