refseq_ids	Ensembl_Gene_ID
NP_005273.1	ENSG00000177464
NP_001384335.1	ENSG00000267673
NP_001159694.1	ENSG00000172508
NP_079421.5	ENSG00000197748
NP_057532.4	ENSG00000143476
NP_002154.1	ENSG00000140968
NP_258259.1	ENSG00000139648
NP_055553.3	ENSG00000177728
NP_000677.2	ENSG00000180772
NP_001369202.1	ENSG00000061938
NP_001365086.1	ENSG00000166435
NP_085144.1	ENSG00000221963
NP_001136040.1	ENSG00000114439
NP_071348.3	ENSG00000115970
NP_077728.3	ENSG00000161513
NP_056013.2	ENSG00000106078
NP_003379.4	ENSG00000106665
NP_116750.1	ENSG00000102290
NP_543146.2	ENSG00000168631
NP_001381684.1	ENSG00000198933
NP_057253.2	ENSG00000107882
NP_073591.2	ENSG00000164466
NP_004461.2	ENSG00000173486
NP_877962.1	ENSG00000128272
NP_001355811.1	ENSG00000197467
NP_000675.1	ENSG00000043591
NP_001318.1	ENSG00000184033
NP_001002926.1	ENSG00000105849
NP_001121896.1	ENSG00000164125
NP_789789.2	ENSG00000147113
NP_055685.3	ENSG00000184677
NP_001128179.1	ENSG00000123453
NP_055468.2	ENSG00000075035
NP_002596.1	ENSG00000073417
NP_004353.1	ENSG00000153132
NP_002355.2	ENSG00000099399
NP_001005468.1	ENSG00000284680
NP_001035944.1	ENSG00000046647
NP_001028736.1	ENSG00000203778
NP_000151.1	ENSG00000215644
NP_004164.2	ENSG00000099960
NP_000537.3	ENSG00000141510
NP_006736.1	ENSG00000052802
NP_060818.4	ENSG00000180917
NP_061816.1	ENSG00000183785
NP_055512.1	ENSG00000198929
NP_001353107.1	ENSG00000004777
NP_001864.1	ENSG00000109472
NP_001004704.1	ENSG00000181903
NP_612366.1	ENSG00000156026
NP_079363.2	ENSG00000109182
NP_001004728.1	ENSG00000172320
NP_003181.3	ENSG00000231925
NP_085050.2	ENSG00000184436
NP_006555.1	ENSG00000172215
NP_001288700.1	ENSG00000011638
NP_060325.3	ENSG00000109205
NP_003006.2	ENSG00000120057
NP_624302.1	ENSG00000127241
NP_001344.2	ENSG00000187134
NP_001001923.1	ENSG00000148215
NP_061748.1	ENSG00000276547
NP_001013864.1	ENSG00000241852
NP_001338098.1	ENSG00000076685
NP_663629.1	ENSG00000278023
NP_003655.3	ENSG00000132842
NP_006246.2	ENSG00000027075
NP_000938.2	ENSG00000146143
NP_073623.1	ENSG00000173409
NP_001271169.1	ENSG00000107771
NP_065101.1	ENSG00000132467
NP_005662.2	ENSG00000104691
NP_005410.1	ENSG00000170581
NP_056516.2	ENSG00000068912
NP_001001343.2	ENSG00000172568
NP_899231.4	ENSG00000189099
NP_001004127.2	ENSG00000253710
NP_997245.2	ENSG00000196872
NP_000724.1	ENSG00000198851
NP_001357231.1	ENSG00000110900
NP_644813.1	ENSG00000153902
NP_002551.2	ENSG00000135124
NP_004960.2	ENSG00000119912
NP_689929.2	ENSG00000166889
NP_001365347.1	ENSG00000100207
NP_079276.2	ENSG00000115827
NP_036308.1	ENSG00000151876
NP_003010.4	ENSG00000133661
NP_009062.2	ENSG00000186376
NP_001384175.1	ENSG00000213413
NP_001096121.1	ENSG00000172006
NP_009203.2	ENSG00000162438
NP_037370.2	ENSG00000120675
NP_997213.1	ENSG00000163293
NP_598377.4	ENSG00000145808
NP_443160.2	ENSG00000186532
NP_001017392.2	ENSG00000064607
NP_937884.2	ENSG00000114867
NP_056484.2	ENSG00000113209
NP_001340584.1	ENSG00000157211
NP_001176.1	ENSG00000160862
NP_689726.3	ENSG00000167077
NP_002340.2	ENSG00000054219
NP_001093253.1	ENSG00000151470
NP_001093165.1	ENSG00000214022
NP_005479.1	ENSG00000100284
NP_848635.2	ENSG00000240654
NP_036244.2	ENSG00000088325
NP_071735.2	ENSG00000131381
NP_001017995.1	ENSG00000174705
NP_852607.3	ENSG00000186105
NP_005860.2	ENSG00000153015
NP_001243384.1	ENSG00000160685
NP_008989.2	ENSG00000137225
NP_689619.1	ENSG00000157510
NP_055562.2	ENSG00000117016
NP_002770.3	ENSG00000059915
NP_001363816.1	ENSG00000125735
NP_001008783.1	ENSG00000182747
NP_061853.1	ENSG00000127366
NP_689660.2	ENSG00000165379
NP_057339.1	ENSG00000137414
NP_689569.2	ENSG00000177599
NP_005591.1	ENSG00000158793
NP_001363594.1	ENSG00000143409
NP_001376485.1	ENSG00000158062
NP_001276.3	ENSG00000016490
NP_057479.2	ENSG00000074696
NP_055253.2	ENSG00000136696
NP_055026.1	ENSG00000094755
NP_116176.2	ENSG00000144820
NP_002310.2	ENSG00000077454
NP_005899.3	ENSG00000109323
NP_001350573.1	ENSG00000154114
NP_001025059.1	ENSG00000203795
NP_001378886.1	ENSG00000142621
NP_085145.1	ENSG00000128313
NP_079471.1	ENSG00000173334
NP_000598.2	ENSG00000229314
NP_001364263.1	ENSG00000133056
NP_001017922.1	ENSG00000164010
NP_001323.1	ENSG00000169862
NP_001135419.1	ENSG00000180376
NP_001034451.1	ENSG00000143882
NP_065842.1	ENSG00000160551
NP_006432.1	ENSG00000136371
NP_116247.1	ENSG00000143194
NP_001521.1	ENSG00000100644
NP_001124488.1	ENSG00000148337
NP_004216.2	ENSG00000147324
NP_653274.1	ENSG00000140932
NP_005432.1	ENSG00000159259
NP_055758.1	ENSG00000178764
NP_848543.2	ENSG00000186193
NP_001358045.1	ENSG00000137460
NP_689912.2	ENSG00000119231
NP_001307807.1	ENSG00000196228
NP_001073918.2	ENSG00000138346
NP_036379.2	ENSG00000086475
NP_003931.2	ENSG00000058056
NP_002018.1	ENSG00000168522
NP_005289.2	ENSG00000170128
NP_001012417.2	ENSG00000204979
NP_001005237.1	ENSG00000278870
NP_001357401.1	ENSG00000113300
NP_001123470.1	ENSG00000256660
NP_689644.2	ENSG00000134627
NP_001352560.1	ENSG00000163539
NP_001343265.1	ENSG00000183778
NP_775491.1	ENSG00000007001
NP_000628.2	ENSG00000104687
NP_060703.3	ENSG00000087263
NP_001860.2	ENSG00000158516
NP_003398.3	ENSG00000128016
NP_001381939.1	ENSG00000136848
NP_001170990.1	ENSG00000204520
NP_064555.2	ENSG00000125912
NP_000456.2	ENSG00000138376
NP_004827.4	ENSG00000172071
NP_073750.2	ENSG00000181991
NP_443723.3	ENSG00000148513
NP_004880.1	ENSG00000241468
NP_001138785.1	ENSG00000106701
NP_036313.3	ENSG00000105701
NP_542770.2	ENSG00000269858
NP_115698.3	ENSG00000181481
NP_055569.1	ENSG00000156471
NP_001188336.1	ENSG00000170100
NP_002980.1	ENSG00000137077
NP_008971.2	ENSG00000105323
NP_001630.1	ENSG00000132703
NP_004918.1	ENSG00000149792
NP_005770.1	ENSG00000145685
NP_004424.3	ENSG00000163435
NP_002812.2	ENSG00000112655
NP_061882.2	ENSG00000078902
NP_001431.1	ENSG00000012232
NP_660333.2	ENSG00000152990
NP_660291.2	ENSG00000153498
NP_064547.2	ENSG00000005100
NP_001306587.1	ENSG00000158716
NP_004518.1	ENSG00000005102
NP_002392.2	ENSG00000198909
NP_003175.2	ENSG00000064313
NP_000631.1	ENSG00000123496
NP_002387.1	ENSG00000082212
NP_003817.1	ENSG00000134265
NP_775821.2	ENSG00000164989
NP_065114.3	ENSG00000164494
NP_065701.2	ENSG00000142552
NP_001275762.1	ENSG00000100031
NP_001756.2	ENSG00000158481
NP_003941.2	ENSG00000127533
NP_001005515.1	ENSG00000233412
NP_653286.2	ENSG00000160396
NP_003956.2	ENSG00000121797
NP_001337126.1	ENSG00000067208
NP_001339177.1	ENSG00000158865
NP_055929.1	ENSG00000176915
NP_001773.1	ENSG00000137101
NP_079401.2	ENSG00000133678
NP_056936.2	ENSG00000152926
NP_061986.1	ENSG00000105550
NP_066306.2	ENSG00000128250
NP_002939.2	ENSG00000174748
NP_872310.2	ENSG00000175877
NP_671724.1	ENSG00000154485
NP_059509.1	ENSG00000175520
NP_001242936.1	ENSG00000135241
NP_001017361.1	ENSG00000203908
NP_116031.1	ENSG00000111186
NP_003970.1	ENSG00000013588
NP_055500.1	ENSG00000051108
NP_787084.1	ENSG00000177842
NP_001317106.1	ENSG00000126773
NP_056518.2	ENSG00000189306
NP_776245.2	ENSG00000179636
NP_203754.2	ENSG00000149115
NP_004092.1	ENSG00000164220
NP_001099035.2	ENSG00000214872
NP_002475.2	ENSG00000103274
NP_001002905.1	ENSG00000197849
NP_002174.1	ENSG00000292332
NP_067640.2	ENSG00000163904
NP_001073911.1	ENSG00000166558
NP_115685.1	ENSG00000125611
NP_001121774.1	ENSG00000102897
NP_543140.1	ENSG00000171136
NP_001035865.1	ENSG00000146151
NP_066284.2	ENSG00000157326
NP_036272.2	ENSG00000183048
NP_003766.1	ENSG00000125910
NP_000576.1	ENSG00000164136
NP_002573.1	ENSG00000140694
NP_060827.2	ENSG00000166173
NP_001121903.1	ENSG00000104635
NP_001375114.1	ENSG00000043143
NP_060240.3	ENSG00000197977
NP_004583.2	ENSG00000061936
NP_065685.1	ENSG00000184344
NP_057579.1	ENSG00000145979
NP_001026918.2	ENSG00000180116
NP_001950.1	ENSG00000114942
NP_056994.3	ENSG00000143951
NP_001137464.1	ENSG00000141499
NP_060166.2	ENSG00000111877
NP_057317.2	ENSG00000142619
NP_002776.3	ENSG00000243130
NP_001284524.1	ENSG00000127511
NP_005060.1	ENSG00000159263
NP_000868.1	ENSG00000115594
NP_997293.2	ENSG00000187871
NP_001239007.1	ENSG00000135655
NP_699160.2	ENSG00000161618
NP_001034740.1	ENSG00000228727
NP_065850.1	ENSG00000138134
NP_001366199.1	ENSG00000198515
NP_055979.2	ENSG00000116786
NP_005919.2	ENSG00000140545
NP_001624.1	ENSG00000106927
NP_054770.1	ENSG00000096092
NP_115639.1	ENSG00000114473
NP_002440.2	ENSG00000120149
NP_598376.2	ENSG00000144045
NP_001328.1	ENSG00000168329
NP_064710.5	ENSG00000103544
NP_001035552.1	ENSG00000113303
NP_005976.2	ENSG00000124216
NP_112562.3	ENSG00000121101
NP_001336813.1	ENSG00000156171
NP_055281.2	ENSG00000092850
NP_001161072.1	ENSG00000204099
NP_001136088.1	ENSG00000115504
NP_116185.2	ENSG00000169895
NP_003724.1	ENSG00000135114
NP_001244109.1	ENSG00000168575
NP_001308083.1	ENSG00000123600
NP_037508.2	ENSG00000197019
NP_056475.1	ENSG00000106560
NP_116764.2	ENSG00000106144
NP_001372211.1	ENSG00000204175
NP_004644.2	ENSG00000012817
NP_003870.4	ENSG00000003402
NP_002505.1	ENSG00000136999
NP_056029.2	ENSG00000085788
NP_001317230.1	ENSG00000136715
NP_004445.1	ENSG00000244405
NP_008832.2	ENSG00000066933
NP_203748.1	ENSG00000149289
NP_849155.2	ENSG00000164038
NP_055938.2	ENSG00000114541
NP_705842.2	ENSG00000187726
NP_000841.1	ENSG00000168765
NP_005115.2	ENSG00000124789
NP_056231.3	ENSG00000050426
NP_060609.2	ENSG00000165506
NP_065079.1	ENSG00000091664
NP_056066.2	ENSG00000166454
NP_001937.2	ENSG00000139318
NP_997204.2	ENSG00000173124
NP_112578.2	ENSG00000115274
NP_001013765.2	ENSG00000204300
NP_065755.1	ENSG00000128578
NP_001908.3	ENSG00000110887
NP_001278623.1	ENSG00000177463
NP_060523.2	ENSG00000158156
NP_002732.3	ENSG00000123143
NP_004187.3	ENSG00000100490
NP_004387.1	ENSG00000108654
NP_002198.2	ENSG00000144668
NP_001005471.1	ENSG00000198104
NP_060102.1	ENSG00000168564
NP_060493.3	ENSG00000163872
NP_036469.2	ENSG00000213085
NP_001004341.1	ENSG00000253831
NP_001180298.1	ENSG00000101191
NP_008879.3	ENSG00000155304
NP_001308032.1	ENSG00000033867
NP_116267.4	ENSG00000239382
NP_056366.1	ENSG00000173705
NP_821138.1	ENSG00000152705
NP_003430.1	ENSG00000106261
NP_001368913.1	ENSG00000167377
NP_057186.1	ENSG00000162931
NP_031399.2	ENSG00000108061
NP_079534.2	ENSG00000204396
NP_689680.2	ENSG00000161594
NP_705900.1	ENSG00000178773
NP_005561.1	ENSG00000074695
NP_001308071.1	ENSG00000187288
NP_996846.1	ENSG00000118849
NP_008862.1	ENSG00000059804
NP_005987.3	ENSG00000135111
NP_777601.3	ENSG00000177675
NP_036497.1	ENSG00000221836
NP_001019850.1	ENSG00000198854
NP_060816.1	ENSG00000136444
NP_060674.3	ENSG00000136108
NP_001223.2	ENSG00000118729
NP_006333.1	ENSG00000013810
NP_004925.1	ENSG00000145526
NP_008940.2	ENSG00000042813
NP_001336161.1	ENSG00000197548
NP_006438.1	ENSG00000156256
NP_065924.3	ENSG00000175928
NP_848651.2	ENSG00000184108
NP_002016.2	ENSG00000155966
NP_056278.1	ENSG00000119865
NP_057235.2	ENSG00000149930
NP_001186796.1	ENSG00000007047
NP_057676.1	ENSG00000087460
NP_115519.2	ENSG00000121988
NP_060954.1	ENSG00000168065
NP_001122394.1	ENSG00000137507
NP_899243.1	ENSG00000165521
NP_079063.2	ENSG00000133874
NP_061926.3	ENSG00000138190
NP_001357393.1	ENSG00000179826
NP_066000.2	ENSG00000013293
NP_569733.2	ENSG00000151148
NP_001988.1	ENSG00000149806
NP_817124.1	ENSG00000261456
NP_001273088.1	ENSG00000150676
NP_038470.1	ENSG00000165283
NP_703144.3	ENSG00000242019
NP_079140.2	ENSG00000278619
NP_001341690.1	ENSG00000087274
NP_057075.1	ENSG00000173372
NP_938022.2	ENSG00000185477
NP_872414.3	ENSG00000167612
NP_005786.1	ENSG00000064989
NP_001094896.1	ENSG00000214960
NP_066276.2	ENSG00000111241
NP_002429.1	ENSG00000260314
NP_073568.2	ENSG00000069275
NP_001434.1	ENSG00000163586
NP_004556.1	ENSG00000142655
NP_073739.3	ENSG00000047188
NP_001001919.1	ENSG00000148136
NP_113619.3	ENSG00000136152
NP_071378.1	ENSG00000198026
NP_796379.1	ENSG00000214107
NP_002490.2	ENSG00000067141
NP_002443.3	ENSG00000106268
NP_005112.2	ENSG00000108510
NP_001423.1	ENSG00000124882
NP_001955.1	ENSG00000120738
NP_060021.1	ENSG00000182771
NP_002784.1	ENSG00000008018
NP_003861.1	ENSG00000140575
NP_853514.1	ENSG00000277481
NP_001481.2	ENSG00000187210
NP_203752.2	ENSG00000115183
NP_055427.2	ENSG00000048828
NP_067633.2	ENSG00000112238
NP_002557.2	ENSG00000244165
NP_076408.1	ENSG00000121377
NP_001309060.1	ENSG00000170949
NP_000660.1	ENSG00000248144
NP_852478.1	ENSG00000213949
NP_002653.1	ENSG00000075651
NP_997242.2	ENSG00000144644
NP_060909.2	ENSG00000154059
NP_009087.1	ENSG00000198205
NP_067071.1	ENSG00000149654
NP_001352644.1	ENSG00000186001
NP_005631.1	ENSG00000141384
NP_001308279.1	ENSG00000185158
NP_037455.2	ENSG00000002919
NP_001036148.2	ENSG00000146414
NP_037459.2	ENSG00000188677
NP_068767.3	ENSG00000132692
NP_006380.1	ENSG00000149428
NP_115548.1	ENSG00000106346
NP_079333.2	ENSG00000119636
NP_058432.1	ENSG00000148700
NP_689742.4	ENSG00000163328
NP_003605.1	ENSG00000128310
NP_116116.1	ENSG00000148798
NP_444270.2	ENSG00000178163
NP_067629.2	ENSG00000258659
NP_570719.1	ENSG00000172081
NP_057399.1	ENSG00000144366
NP_004857.4	ENSG00000085365
NP_008954.2	ENSG00000091428
NP_004284.1	ENSG00000119125
NP_072045.1	ENSG00000231500
NP_001092690.1	ENSG00000106479
NP_004840.1	ENSG00000057663
NP_958839.1	ENSG00000007237
NP_001287834.1	ENSG00000076108
NP_115734.1	ENSG00000120647
NP_001626.1	ENSG00000078053
NP_001004328.1	ENSG00000196946
NP_001636.1	ENSG00000130208
NP_057507.2	ENSG00000165804
NP_115599.2	ENSG00000197136
NP_001265355.2	ENSG00000186818
NP_060582.1	ENSG00000095209
NP_065948.1	ENSG00000143630
NP_149111.1	ENSG00000145506
NP_001077006.1	ENSG00000186523
NP_001073.3	ENSG00000186115
NP_700356.2	ENSG00000139263
NP_002617.3	ENSG00000141959
NP_597705.2	ENSG00000151952
NP_054764.2	ENSG00000197324
NP_065207.2	ENSG00000141429
NP_783862.2	ENSG00000185674
NP_443134.3	ENSG00000144589
NP_874358.2	ENSG00000184735
NP_006205.1	ENSG00000107537
NP_060115.3	ENSG00000147874
NP_066357.3	ENSG00000241343
NP_002855.2	ENSG00000126838
NP_000666.2	ENSG00000128271
NP_002571.1	ENSG00000172016
NP_001736.1	ENSG00000164615
NP_127491.1	ENSG00000158796
NP_005787.1	ENSG00000102898
NP_001123552.1	ENSG00000165949
NP_659399.2	ENSG00000134020
NP_057437.1	ENSG00000104219
NP_006090.2	ENSG00000131788
NP_000569.3	ENSG00000018280
NP_006705.1	ENSG00000172594
NP_008910.2	ENSG00000112473
NP_002509.2	ENSG00000170485
NP_003792.1	ENSG00000197858
NP_002544.1	ENSG00000164815
NP_001092108.1	ENSG00000166439
NP_653181.1	ENSG00000198715
NP_004472.1	ENSG00000143641
NP_002140.2	ENSG00000115756
NP_996776.2	ENSG00000172689
NP_054860.1	ENSG00000174469
NP_004954.2	ENSG00000070019
NP_001273748.1	ENSG00000165046
NP_005100.1	ENSG00000172939
NP_001317074.1	ENSG00000111785
NP_001287763.1	ENSG00000143110
NP_057506.2	ENSG00000110315
NP_054884.1	ENSG00000123545
NP_703145.1	ENSG00000183303
NP_060864.1	ENSG00000144827
NP_001359002.1	ENSG00000104213
NP_006701.1	ENSG00000198612
NP_689493.3	ENSG00000132718
NP_981942.1	ENSG00000214309
NP_004607.1	ENSG00000127324
NP_055006.1	ENSG00000196876
NP_006700.3	ENSG00000204371
NP_002188.1	ENSG00000122729
NP_758438.2	ENSG00000008197
NP_055362.1	ENSG00000138594
NP_060026.2	ENSG00000162458
NP_060713.1	ENSG00000138758
NP_071332.2	ENSG00000181656
NP_060342.2	ENSG00000113272
NP_001041690.3	ENSG00000244274
NP_001375201.1	ENSG00000178217
NP_001032410.1	ENSG00000055163
NP_005604.1	ENSG00000117152
NP_056391.1	ENSG00000187672
NP_055666.2	ENSG00000162413
NP_631914.1	ENSG00000188050
NP_005519.2	ENSG00000110011
NP_066362.2	ENSG00000142089
NP_009076.2	ENSG00000167635
NP_079124.1	ENSG00000116151
NP_067080.1	ENSG00000165553
NP_112165.1	ENSG00000204704
NP_057145.1	ENSG00000119801
NP_006099.2	ENSG00000262655
NP_665741.1	ENSG00000006025
NP_001476.2	ENSG00000168505
NP_001382223.1	ENSG00000109794
NP_002986.1	ENSG00000143184
NP_004648.1	ENSG00000168497
NP_113606.2	ENSG00000134343
NP_115678.1	ENSG00000157778
NP_001357110.1	ENSG00000138780
NP_277047.2	ENSG00000180543
NP_001129491.1	ENSG00000104870
NP_001311045.1	ENSG00000117143
NP_848551.1	ENSG00000124237
NP_001241686.1	ENSG00000110080
NP_722453.1	ENSG00000154040
NP_001339381.2	ENSG00000125846
NP_001192183.1	ENSG00000197822
NP_064608.2	ENSG00000177706
NP_542181.1	ENSG00000124116
NP_777550.2	ENSG00000172671
NP_001032309.2	ENSG00000185869
NP_001380992.1	ENSG00000163689
NP_001009.1	ENSG00000115268
NP_003784.2	ENSG00000174080
NP_055939.1	ENSG00000075240
NP_068809.1	ENSG00000100142
NP_000761.3	ENSG00000138115
NP_001073886.1	ENSG00000102870
NP_057324.2	ENSG00000168077
NP_001258712.1	ENSG00000064763
NP_443182.1	ENSG00000139668
NP_000842.2	ENSG00000134201
NP_001144.1	ENSG00000196975
NP_065108.1	ENSG00000078237
NP_828848.3	ENSG00000159337
NP_003670.2	ENSG00000117009
NP_060375.4	ENSG00000150403
NP_001287791.1	ENSG00000008382
NP_001353615.1	ENSG00000160584
NP_060050.2	ENSG00000019995
NP_443123.1	ENSG00000159527
NP_612143.2	ENSG00000196172
NP_004784.2	ENSG00000196365
NP_001374620.1	ENSG00000196313
NP_060605.1	ENSG00000096080
NP_003049.2	ENSG00000112499
NP_005419.2	ENSG00000141968
NP_002972.1	ENSG00000108702
NP_002051.2	ENSG00000187513
NP_004210.1	ENSG00000164611
NP_005792.1	ENSG00000173812
NP_001074248.1	ENSG00000197879
NP_653182.1	ENSG00000126790
NP_057605.3	ENSG00000183434
NP_000688.2	ENSG00000108839
NP_001138230.1	ENSG00000019144
NP_001139784.1	ENSG00000141052
NP_001333882.1	ENSG00000164002
NP_001380996.1	ENSG00000109756
NP_660213.1	ENSG00000185414
NP_057257.1	ENSG00000114735
NP_853515.2	ENSG00000171446
NP_536354.2	ENSG00000143595
NP_690008.2	ENSG00000124440
NP_065120.2	ENSG00000132698
NP_079460.2	ENSG00000183690
NP_115909.1	ENSG00000090581
NP_001007526.3	ENSG00000188039
NP_055386.2	ENSG00000163909
NP_060542.4	ENSG00000119285
NP_060672.2	ENSG00000204178
NP_004322.1	ENSG00000104765
NP_849199.2	ENSG00000170293
NP_005730.2	ENSG00000172575
NP_689733.4	ENSG00000144331
NP_003264.2	ENSG00000149809
NP_000632.1	ENSG00000095752
NP_056006.1	ENSG00000170145
NP_002806.2	ENSG00000108671
NP_995582.1	ENSG00000116833
NP_001353774.1	ENSG00000103994
NP_003140.1	ENSG00000144681
NP_001287871.1	ENSG00000158636
NP_277039.1	ENSG00000121900
NP_055857.1	ENSG00000180357
NP_115545.3	ENSG00000240303
NP_003368.1	ENSG00000173511
NP_006567.3	ENSG00000135407
NP_001013757.1	ENSG00000204612
NP_001230085.2	ENSG00000103168
NP_005156.1	ENSG00000109107
NP_056093.3	ENSG00000111961
NP_002266.3	ENSG00000171346
NP_937822.2	ENSG00000186867
NP_001165696.1	ENSG00000171817
NP_001004316.2	ENSG00000197980
NP_115943.1	ENSG00000196917
NP_001156001.1	ENSG00000082269
NP_001135996.1	ENSG00000198908
NP_060754.2	ENSG00000117226
NP_001035919.1	ENSG00000140682
NP_057637.2	ENSG00000213024
NP_002629.1	ENSG00000124102
NP_002576.1	ENSG00000185630
NP_444508.1	ENSG00000146385
NP_640333.3	ENSG00000180999
NP_003546.1	ENSG00000183024
NP_008884.1	ENSG00000100373
NP_004480.1	ENSG00000132522
NP_001277403.1	ENSG00000172375
NP_065170.2	ENSG00000128203
NP_065896.1	ENSG00000090975
NP_054872.2	ENSG00000122299
NP_002763.3	ENSG00000154646
NP_061938.2	ENSG00000103154
NP_057683.1	ENSG00000172399
NP_068598.1	ENSG00000215251
NP_001004310.2	ENSG00000181036
NP_254273.2	ENSG00000162723
NP_001161693.1	ENSG00000155754
NP_001354736.1	ENSG00000197361
NP_056305.1	ENSG00000075826
NP_002599.1	ENSG00000100311
NP_001229827.1	ENSG00000100239
NP_077269.3	ENSG00000144567
NP_055321.1	ENSG00000136816
NP_116254.4	ENSG00000131746
NP_001002862.1	ENSG00000099958
NP_057086.2	ENSG00000143653
NP_510966.1	ENSG00000123146
NP_001371586.1	ENSG00000137727
NP_065690.2	ENSG00000183421
NP_001264993.1	ENSG00000152822
NP_057090.2	ENSG00000011198
NP_060612.2	ENSG00000104613
NP_001040625.1	ENSG00000173848
NP_001020769.1	ENSG00000186517
NP_872358.4	ENSG00000184465
NP_078898.3	ENSG00000138399
NP_055851.1	ENSG00000149218
NP_060418.4	ENSG00000198000
NP_631938.2	ENSG00000112983
NP_065847.1	ENSG00000092421
NP_001001958.1	ENSG00000170920
NP_795713.2	ENSG00000181631
NP_031373.2	ENSG00000081014
NP_003417.2	ENSG00000185252
NP_001001658.1	ENSG00000179468
NP_001364305.1	ENSG00000121903
NP_060177.2	ENSG00000088280
NP_055640.2	ENSG00000142207
NP_001032820.1	ENSG00000215545
NP_065386.1	ENSG00000127318
NP_653165.2	ENSG00000141873
NP_060230.5	ENSG00000146918
NP_056109.1	ENSG00000108395
NP_001271214.1	ENSG00000185133
NP_079174.2	ENSG00000205744
NP_001513.2	ENSG00000101890
NP_714919.2	ENSG00000175077
NP_061722.1	ENSG00000243232
NP_078960.1	ENSG00000087884
NP_612480.1	ENSG00000168005
NP_932342.1	ENSG00000203667
NP_002045.1	ENSG00000115263
NP_078863.2	ENSG00000126106
NP_001123616.1	ENSG00000168056
NP_659547.2	ENSG00000169189
NP_006808.1	ENSG00000089248
NP_115626.2	ENSG00000260691
NP_003323.1	ENSG00000011600
NP_003421.2	ENSG00000167232
NP_065177.2	ENSG00000122203
NP_005169.2	ENSG00000069399
NP_066943.2	ENSG00000082458
NP_065864.2	ENSG00000196263
NP_000734.2	ENSG00000080644
NP_055918.3	ENSG00000004399
NP_061867.1	ENSG00000037637
NP_060898.2	ENSG00000108651
NP_056979.1	ENSG00000112312
NP_064567.2	ENSG00000124225
NP_067044.2	ENSG00000240053
NP_001073865.1	ENSG00000204442
NP_062564.1	ENSG00000136688
NP_057102.4	ENSG00000129292
NP_001362391.1	ENSG00000145012
NP_001128668.1	ENSG00000177354
NP_116262.2	ENSG00000154127
NP_057348.3	ENSG00000197857
NP_001371503.1	ENSG00000179134
NP_001724.4	ENSG00000159403
NP_006126.1	ENSG00000116489
NP_056028.2	ENSG00000184014
NP_002738.2	ENSG00000141639
NP_001359108.1	ENSG00000101104
NP_689552.2	ENSG00000158792
NP_061821.1	ENSG00000116285
NP_001013663.1	ENSG00000162460
NP_114427.1	ENSG00000169682
NP_114404.1	ENSG00000173456
NP_055336.1	ENSG00000130147
NP_001269438.1	ENSG00000130167
NP_036551.3	ENSG00000091844
NP_001034592.1	ENSG00000151006
NP_219486.1	ENSG00000171806
NP_001005512.2	ENSG00000237388
NP_001979.2	ENSG00000167880
NP_037480.1	ENSG00000182324
NP_115551.2	ENSG00000164338
NP_001269058.1	ENSG00000141298
NP_060051.2	ENSG00000174343
NP_001005491.2	ENSG00000174970
NP_036211.2	ENSG00000185000
NP_001135452.1	ENSG00000067369
NP_003896.1	ENSG00000159593
NP_001005169.1	ENSG00000232268
NP_001073848.1	ENSG00000112530
NP_060122.2	ENSG00000083828
NP_036561.1	ENSG00000100003
NP_006738.3	ENSG00000213445
NP_054745.1	ENSG00000110063
NP_061060.3	ENSG00000169826
NP_001119583.1	ENSG00000164823
NP_057567.3	ENSG00000010318
