ENSGene,ENSProt
ENSG00000134532,ENSP00000398273
ENSG00000175573,ENSP00000398350
ENSG00000113594,ENSP00000398368
ENSG00000081803,ENSP00000398481
ENSG00000118894,ENSP00000398502
ENSG00000180644,ENSP00000398568
ENSG00000144559,ENSP00000398596
ENSG00000223496,ENSP00000398597
ENSG00000026508,ENSP00000398632
ENSG00000113263,ENSP00000398655
ENSG00000232810,ENSP00000398698
ENSG00000142871,ENSP00000398736
ENSG00000181826,ENSP00000398778
ENSG00000071189,ENSP00000398789
ENSG00000104522,ENSP00000398803
ENSG00000272333,ENSP00000398837
ENSG00000167258,ENSP00000398880
ENSG00000129932,ENSP00000398882
ENSG00000242574,ENSP00000398890
ENSG00000234745,ENSP00000399168
ENSG00000196468,ENSP00000399324
ENSG00000186105,ENSP00000399441
ENSG00000170653,ENSP00000399465
ENSG00000154310,ENSP00000399511
ENSG00000160219,ENSP00000399588
ENSG00000116690,ENSP00000399679
ENSG00000151332,ENSP00000399718
ENSG00000198353,ENSP00000399808
ENSG00000140396,ENSP00000399968
ENSG00000175470,ENSP00000399970
ENSG00000149177,ENSP00000400010
ENSG00000162174,ENSP00000400057
ENSG00000177054,ENSP00000400113
ENSG00000067560,ENSP00000400175
ENSG00000224877,ENSP00000400184
ENSG00000179431,ENSP00000400223
ENSG00000140474,ENSP00000400312
ENSG00000143376,ENSP00000400333
ENSG00000125798,ENSP00000400341
ENSG00000196569,ENSP00000400365
ENSG00000164308,ENSP00000400376
ENSG00000182004,ENSP00000400591
ENSG00000138035,ENSP00000400646
ENSG00000120063,ENSP00000400717
ENSG00000266967,ENSP00000400870
ENSG00000256812,ENSP00000400882
ENSG00000168781,ENSP00000400887
ENSG00000135426,ENSP00000400892
ENSG00000181195,ENSP00000400894
ENSG00000139737,ENSP00000400921
ENSG00000119042,ENSP00000401112
ENSG00000148935,ENSP00000401145
ENSG00000105879,ENSP00000401277
ENSG00000160691,ENSP00000401303
ENSG00000116001,ENSP00000401371
ENSG00000141252,ENSP00000401435
ENSG00000178607,ENSP00000401445
ENSG00000186952,ENSP00000401477
ENSG00000105492,ENSP00000401502
ENSG00000147813,ENSP00000401508
ENSG00000242866,ENSP00000401513
ENSG00000114841,ENSP00000401514
ENSG00000099901,ENSP00000401564
ENSG00000141052,ENSP00000401678
ENSG00000198814,ENSP00000401720
ENSG00000213347,ENSP00000401867
ENSG00000163376,ENSP00000401878
ENSG00000100354,ENSP00000401946
ENSG00000088888,ENSP00000401980
ENSG00000133401,ENSP00000402033
ENSG00000073008,ENSP00000402060
ENSG00000166483,ENSP00000402084
ENSG00000213999,ENSP00000402154
ENSG00000197498,ENSP00000402338
ENSG00000158623,ENSP00000402346
ENSG00000158258,ENSP00000402460
ENSG00000124275,ENSP00000402510
ENSG00000157106,ENSP00000402515
ENSG00000112701,ENSP00000402527
ENSG00000166912,ENSP00000402537
ENSG00000112139,ENSP00000402584
ENSG00000123154,ENSP00000402653
ENSG00000160801,ENSP00000402723
ENSG00000182450,ENSP00000402797
ENSG00000214706,ENSP00000402849
ENSG00000161911,ENSP00000402855
ENSG00000185187,ENSP00000403104
ENSG00000156509,ENSP00000403293
ENSG00000258992,ENSP00000403304
ENSG00000122591,ENSP00000403396
ENSG00000186908,ENSP00000403397
ENSG00000260916,ENSP00000403400
ENSG00000048342,ENSP00000403465
ENSG00000089234,ENSP00000403524
ENSG00000132437,ENSP00000403644
ENSG00000213030,ENSP00000403649
ENSG00000173559,ENSP00000403683
ENSG00000147912,ENSP00000403802
ENSG00000162946,ENSP00000403888
ENSG00000009694,ENSP00000403954
ENSG00000158604,ENSP00000404042
ENSG00000163029,ENSP00000404092
ENSG00000161609,ENSP00000404220
ENSG00000183690,ENSP00000404232
ENSG00000144560,ENSP00000404251
ENSG00000164031,ENSP00000404381
ENSG00000165643,ENSP00000404438
ENSG00000108799,ENSP00000404658
ENSG00000164219,ENSP00000404676
ENSG00000278224,ENSP00000404911
ENSG00000205356,ENSP00000404923
ENSG00000115170,ENSP00000405004
ENSG00000087269,ENSP00000405068
ENSG00000189326,ENSP00000405210
ENSG00000118507,ENSP00000405252
ENSG00000006468,ENSP00000405327
ENSG00000168918,ENSP00000405338
ENSG00000144824,ENSP00000405405
ENSG00000158528,ENSP00000405514
ENSG00000225921,ENSP00000405674
ENSG00000104413,ENSP00000405738
ENSG00000185630,ENSP00000405890
ENSG00000134970,ENSP00000405926
ENSG00000188612,ENSP00000405965
ENSG00000187535,ENSP00000406012
ENSG00000182168,ENSP00000406022
ENSG00000178567,ENSP00000406027
ENSG00000162782,ENSP00000406052
ENSG00000198682,ENSP00000406157
ENSG00000126457,ENSP00000406162
ENSG00000205835,ENSP00000406164
ENSG00000170915,ENSP00000406197
ENSG00000141485,ENSP00000406220
ENSG00000083857,ENSP00000406229
ENSG00000204219,ENSP00000406293
ENSG00000168259,ENSP00000406463
ENSG00000005108,ENSP00000406482
ENSG00000064933,ENSP00000406490
ENSG00000147133,ENSP00000406549
ENSG00000223572,ENSP00000406577
ENSG00000056050,ENSP00000406598
ENSG00000124003,ENSP00000406674
ENSG00000196275,ENSP00000406723
ENSG00000184956,ENSP00000406861
ENSG00000122188,ENSP00000406970
ENSG00000105576,ENSP00000407182
ENSG00000140553,ENSP00000407487
ENSG00000236104,ENSP00000407545
ENSG00000151773,ENSP00000407763
ENSG00000109189,ENSP00000407818
ENSG00000134115,ENSP00000407822
ENSG00000065054,ENSP00000408005
ENSG00000223865,ENSP00000408146
ENSG00000119401,ENSP00000408292
ENSG00000111445,ENSP00000408295
ENSG00000133246,ENSP00000408342
ENSG00000168802,ENSP00000408367
ENSG00000154229,ENSP00000408695
ENSG00000164651,ENSP00000408792
ENSG00000155980,ENSP00000408979
ENSG00000119446,ENSP00000409315
ENSG00000159882,ENSP00000409318
ENSG00000130038,ENSP00000409382
ENSG00000051108,ENSP00000409555
ENSG00000137486,ENSP00000409581
ENSG00000224659,ENSP00000409832
ENSG00000223501,ENSP00000409952
ENSG00000177051,ENSP00000410007
ENSG00000028203,ENSP00000410083
ENSG00000152359,ENSP00000410216
ENSG00000066468,ENSP00000410294
ENSG00000130204,ENSP00000410339
ENSG00000166012,ENSP00000410409
ENSG00000227507,ENSP00000410481
ENSG00000101489,ENSP00000410584
ENSG00000196526,ENSP00000410689
ENSG00000106483,ENSP00000410715
ENSG00000171466,ENSP00000410734
ENSG00000128512,ENSP00000410746
ENSG00000106355,ENSP00000410758
ENSG00000146776,ENSP00000410759
ENSG00000114480,ENSP00000410833
ENSG00000108309,ENSP00000410862
ENSG00000204946,ENSP00000410890
ENSG00000185621,ENSP00000410926
ENSG00000107566,ENSP00000410964
ENSG00000115275,ENSP00000410992
ENSG00000067334,ENSP00000411010
ENSG00000198586,ENSP00000411099
ENSG00000081237,ENSP00000411355
ENSG00000075413,ENSP00000411397
ENSG00000237353,ENSP00000411439
ENSG00000161204,ENSP00000411471
ENSG00000131747,ENSP00000411532
ENSG00000128309,ENSP00000411719
ENSG00000165406,ENSP00000411848
ENSG00000182585,ENSP00000411898
ENSG00000170807,ENSP00000411932
ENSG00000234829,ENSP00000411940
ENSG00000072952,ENSP00000412130
ENSG00000226784,ENSP00000412189
ENSG00000091181,ENSP00000412209
ENSG00000136634,ENSP00000412237
ENSG00000024526,ENSP00000412292
ENSG00000071655,ENSP00000412302
ENSG00000161640,ENSP00000412361
ENSG00000030419,ENSP00000412869
ENSG00000236637,ENSP00000412897
ENSG00000185818,ENSP00000413064
ENSG00000204520,ENSP00000413079
ENSG00000164142,ENSP00000413196
ENSG00000119227,ENSP00000413405
ENSG00000073536,ENSP00000413572
ENSG00000187239,ENSP00000413625
ENSG00000117625,ENSP00000413929
ENSG00000185189,ENSP00000414055
ENSG00000196636,ENSP00000414066
ENSG00000123485,ENSP00000414109
ENSG00000063601,ENSP00000414178
ENSG00000105063,ENSP00000414202
ENSG00000173531,ENSP00000414287
ENSG00000176945,ENSP00000414350
ENSG00000141380,ENSP00000414516
ENSG00000100439,ENSP00000414558
ENSG00000161542,ENSP00000414624
ENSG00000171757,ENSP00000414635
ENSG00000163380,ENSP00000414670
ENSG00000198331,ENSP00000414884
ENSG00000164756,ENSP00000415011
ENSG00000073605,ENSP00000415049
ENSG00000178997,ENSP00000415056
ENSG00000105298,ENSP00000415078
ENSG00000243414,ENSP00000415139
ENSG00000067955,ENSP00000415151
ENSG00000174227,ENSP00000415203
ENSG00000187231,ENSP00000415332
ENSG00000139620,ENSP00000415436
ENSG00000100897,ENSP00000415556
ENSG00000100121,ENSP00000415676
ENSG00000135218,ENSP00000415743
ENSG00000162267,ENSP00000415769
ENSG00000224470,ENSP00000415822
ENSG00000158805,ENSP00000415836
ENSG00000224389,ENSP00000415941
ENSG00000243156,ENSP00000416015
ENSG00000122778,ENSP00000416040
ENSG00000169490,ENSP00000416050
ENSG00000165828,ENSP00000416126
ENSG00000099957,ENSP00000416193
ENSG00000215269,ENSP00000416249
ENSG00000111361,ENSP00000416250
ENSG00000117394,ENSP00000416293
ENSG00000120708,ENSP00000416330
ENSG00000144713,ENSP00000416429
ENSG00000145833,ENSP00000416534
ENSG00000243649,ENSP00000416561
ENSG00000023697,ENSP00000416583
ENSG00000107036,ENSP00000416696
ENSG00000169067,ENSP00000416706
ENSG00000004700,ENSP00000416739
ENSG00000136527,ENSP00000416959
ENSG00000144648,ENSP00000416996
ENSG00000147155,ENSP00000417052
ENSG00000174953,ENSP00000417078
ENSG00000163930,ENSP00000417132
ENSG00000101850,ENSP00000417161
ENSG00000124164,ENSP00000417175
ENSG00000164086,ENSP00000417183
ENSG00000179403,ENSP00000417185
ENSG00000171953,ENSP00000417190
ENSG00000173200,ENSP00000417214
ENSG00000144895,ENSP00000417229
ENSG00000158092,ENSP00000417273
ENSG00000214022,ENSP00000417291
ENSG00000102349,ENSP00000417303
ENSG00000130589,ENSP00000417401
ENSG00000091127,ENSP00000417402
ENSG00000010704,ENSP00000417404
ENSG00000160214,ENSP00000417464
ENSG00000145113,ENSP00000417498
ENSG00000170946,ENSP00000417548
ENSG00000181704,ENSP00000417573
ENSG00000123575,ENSP00000417581
ENSG00000153558,ENSP00000417601
ENSG00000136522,ENSP00000417602
ENSG00000112210,ENSP00000417610
ENSG00000163590,ENSP00000417659
ENSG00000176261,ENSP00000417677
ENSG00000163950,ENSP00000417686
ENSG00000150401,ENSP00000417706
ENSG00000197312,ENSP00000417748
ENSG00000102030,ENSP00000417763
ENSG00000119523,ENSP00000417764
ENSG00000140350,ENSP00000417864
ENSG00000122133,ENSP00000417898
ENSG00000171723,ENSP00000417901
ENSG00000284862,ENSP00000417960
ENSG00000112640,ENSP00000417963
ENSG00000181090,ENSP00000417980
ENSG00000184995,ENSP00000418018
ENSG00000177707,ENSP00000418070
ENSG00000197756,ENSP00000418082
ENSG00000144724,ENSP00000418112
ENSG00000244094,ENSP00000418193
ENSG00000173193,ENSP00000418194
ENSG00000146223,ENSP00000418221
ENSG00000144021,ENSP00000418287
ENSG00000122728,ENSP00000418379
ENSG00000170906,ENSP00000418438
ENSG00000113575,ENSP00000418447
ENSG00000288702,ENSP00000418532
ENSG00000163714,ENSP00000418563
ENSG00000189283,ENSP00000418582
ENSG00000157741,ENSP00000418648
ENSG00000170681,ENSP00000418668
ENSG00000179918,ENSP00000418669
ENSG00000156253,ENSP00000418693
ENSG00000162601,ENSP00000418734
ENSG00000103067,ENSP00000418748
ENSG00000183826,ENSP00000418751
ENSG00000112195,ENSP00000418767
ENSG00000113845,ENSP00000418803
ENSG00000113811,ENSP00000418813
ENSG00000140718,ENSP00000418823
ENSG00000198843,ENSP00000418910
ENSG00000163630,ENSP00000418994
ENSG00000117597,ENSP00000419005
ENSG00000129007,ENSP00000419081
ENSG00000157445,ENSP00000419101
ENSG00000185420,ENSP00000419184
ENSG00000119547,ENSP00000419185
ENSG00000215183,ENSP00000419194
ENSG00000165060,ENSP00000419243
ENSG00000105851,ENSP00000419260
ENSG00000105948,ENSP00000419279
ENSG00000144935,ENSP00000419313
ENSG00000173175,ENSP00000419361
ENSG00000156928,ENSP00000419370
ENSG00000163512,ENSP00000419371
ENSG00000169583,ENSP00000419378
ENSG00000185267,ENSP00000419395
ENSG00000111846,ENSP00000419411
ENSG00000114098,ENSP00000419413
ENSG00000196262,ENSP00000419425
ENSG00000168615,ENSP00000419446
ENSG00000173812,ENSP00000419449
ENSG00000106410,ENSP00000419457
ENSG00000114744,ENSP00000419475
ENSG00000154813,ENSP00000419599
ENSG00000113966,ENSP00000419619
ENSG00000165609,ENSP00000419628
ENSG00000186350,ENSP00000419692
ENSG00000162456,ENSP00000419705
ENSG00000187616,ENSP00000419712
ENSG00000117481,ENSP00000419740
ENSG00000028310,ENSP00000419765
ENSG00000164885,ENSP00000419782
ENSG00000182329,ENSP00000419834
ENSG00000163655,ENSP00000419851
ENSG00000101290,ENSP00000419879
ENSG00000067082,ENSP00000419923
ENSG00000169282,ENSP00000419952
ENSG00000127948,ENSP00000419970
ENSG00000114757,ENSP00000419975
ENSG00000121871,ENSP00000420091
ENSG00000123595,ENSP00000420127
ENSG00000244067,ENSP00000420168
ENSG00000244476,ENSP00000420174
ENSG00000115350,ENSP00000420176
ENSG00000188529,ENSP00000420195
ENSG00000237441,ENSP00000420211
ENSG00000155833,ENSP00000420256
ENSG00000148200,ENSP00000420267
ENSG00000152332,ENSP00000420270
ENSG00000173889,ENSP00000420294
ENSG00000133256,ENSP00000420295
ENSG00000100296,ENSP00000420306
ENSG00000125691,ENSP00000420311
ENSG00000169855,ENSP00000420321
ENSG00000111832,ENSP00000420357
ENSG00000077984,ENSP00000420384
ENSG00000197024,ENSP00000420418
ENSG00000143771,ENSP00000420443
ENSG00000257743,ENSP00000420449
ENSG00000108064,ENSP00000420588
ENSG00000127463,ENSP00000420608
ENSG00000114126,ENSP00000420616
ENSG00000171109,ENSP00000420617
ENSG00000119771,ENSP00000420659
ENSG00000120333,ENSP00000420714
ENSG00000005882,ENSP00000420927
ENSG00000249222,ENSP00000421076
ENSG00000147160,ENSP00000421172
ENSG00000196782,ENSP00000421180
ENSG00000145555,ENSP00000421280
ENSG00000205359,ENSP00000421339
ENSG00000159210,ENSP00000421380
ENSG00000108039,ENSP00000421566
ENSG00000183684,ENSP00000421592
ENSG00000167083,ENSP00000421710
ENSG00000151612,ENSP00000421863
ENSG00000087206,ENSP00000421926
ENSG00000217128,ENSP00000421985
ENSG00000184985,ENSP00000422185
ENSG00000150756,ENSP00000422338
ENSG00000145431,ENSP00000422464
ENSG00000109133,ENSP00000422473
ENSG00000151388,ENSP00000422554
ENSG00000145147,ENSP00000422591
ENSG00000138759,ENSP00000422834
ENSG00000247746,ENSP00000423333
ENSG00000145794,ENSP00000423354
ENSG00000251258,ENSP00000423391
ENSG00000122012,ENSP00000423541
ENSG00000113648,ENSP00000423563
ENSG00000070190,ENSP00000423602
ENSG00000183580,ENSP00000423630
ENSG00000169247,ENSP00000423660
ENSG00000186010,ENSP00000423673
ENSG00000164294,ENSP00000423822
ENSG00000163138,ENSP00000423881
ENSG00000253251,ENSP00000424007
ENSG00000205097,ENSP00000424015
ENSG00000212126,ENSP00000424040
ENSG00000109270,ENSP00000424183
ENSG00000218336,ENSP00000424226
ENSG00000250254,ENSP00000424261
ENSG00000112996,ENSP00000424328
ENSG00000171566,ENSP00000424417
ENSG00000104723,ENSP00000424544
ENSG00000229937,ENSP00000424595
ENSG00000177257,ENSP00000424598
ENSG00000138658,ENSP00000424737
ENSG00000137601,ENSP00000424757
ENSG00000177034,ENSP00000424798
ENSG00000152670,ENSP00000424838
ENSG00000153037,ENSP00000424870
ENSG00000138767,ENSP00000424896
ENSG00000184305,ENSP00000425040
ENSG00000145782,ENSP00000425107
ENSG00000163626,ENSP00000425261
ENSG00000164304,ENSP00000425493
ENSG00000129116,ENSP00000425556
ENSG00000180104,ENSP00000425587
ENSG00000170445,ENSP00000425634
ENSG00000151458,ENSP00000425658
ENSG00000145349,ENSP00000425824
ENSG00000254901,ENSP00000425864
ENSG00000128040,ENSP00000425961
ENSG00000187821,ENSP00000426033
ENSG00000069018,ENSP00000426070
ENSG00000248144,ENSP00000426083
ENSG00000164300,ENSP00000426237
ENSG00000234602,ENSP00000426359
ENSG00000026297,ENSP00000426455
ENSG00000171503,ENSP00000426638
ENSG00000061492,ENSP00000426653
ENSG00000039319,ENSP00000426848
ENSG00000204628,ENSP00000426909
ENSG00000250067,ENSP00000426964
ENSG00000134852,ENSP00000426983
ENSG00000168564,ENSP00000427108
ENSG00000172932,ENSP00000427130
ENSG00000163697,ENSP00000427211
ENSG00000081041,ENSP00000427279
ENSG00000189299,ENSP00000427329
ENSG00000197406,ENSP00000427336
ENSG00000250317,ENSP00000427407
ENSG00000158985,ENSP00000427421
ENSG00000129128,ENSP00000427463
ENSG00000245848,ENSP00000427514
ENSG00000101639,ENSP00000427550
ENSG00000143322,ENSP00000427562
ENSG00000071127,ENSP00000427687
ENSG00000250361,ENSP00000427690
ENSG00000141232,ENSP00000427695
ENSG00000123124,ENSP00000427793
ENSG00000253506,ENSP00000427802
ENSG00000197892,ENSP00000427900
ENSG00000092964,ENSP00000427985
ENSG00000145675,ENSP00000428056
ENSG00000147475,ENSP00000428112
ENSG00000156804,ENSP00000428205
ENSG00000169139,ENSP00000428209
ENSG00000237693,ENSP00000428220
ENSG00000143494,ENSP00000428324
ENSG00000111671,ENSP00000428338
ENSG00000154188,ENSP00000428340
ENSG00000253148,ENSP00000428343
ENSG00000079841,ENSP00000428417
ENSG00000187735,ENSP00000428426
ENSG00000006377,ENSP00000428480
ENSG00000168546,ENSP00000428518
ENSG00000253797,ENSP00000428619
ENSG00000249437,ENSP00000428657
ENSG00000040341,ENSP00000428756
ENSG00000253958,ENSP00000428780
ENSG00000254087,ENSP00000428924
ENSG00000184489,ENSP00000428976
ENSG00000112237,ENSP00000428982
ENSG00000104299,ENSP00000429065
ENSG00000104517,ENSP00000429084
ENSG00000147454,ENSP00000429200
ENSG00000134516,ENSP00000429283
ENSG00000240694,ENSP00000429344
ENSG00000188343,ENSP00000429367
ENSG00000130477,ENSP00000429562
ENSG00000185697,ENSP00000429633
ENSG00000113732,ENSP00000429690
ENSG00000168575,ENSP00000429754
ENSG00000255408,ENSP00000429808
ENSG00000153317,ENSP00000429900
ENSG00000147677,ENSP00000429931
ENSG00000120533,ENSP00000429986
ENSG00000083099,ENSP00000430025
ENSG00000197763,ENSP00000430031
ENSG00000116748,ENSP00000430075
ENSG00000253710,ENSP00000430236
ENSG00000221818,ENSP00000430241
ENSG00000189001,ENSP00000430242
ENSG00000120915,ENSP00000430269
ENSG00000101977,ENSP00000430276
ENSG00000155097,ENSP00000430282
ENSG00000164941,ENSP00000430338
ENSG00000196591,ENSP00000430432
ENSG00000104365,ENSP00000430684
ENSG00000160180,ENSP00000430690
ENSG00000253626,ENSP00000430706
ENSG00000174417,ENSP00000430711
ENSG00000182674,ENSP00000430846
ENSG00000181790,ENSP00000430945
ENSG00000102878,ENSP00000430947
ENSG00000131203,ENSP00000430950
ENSG00000082515,ENSP00000431040
ENSG00000255302,ENSP00000431162
ENSG00000254709,ENSP00000431254
ENSG00000166181,ENSP00000431391
ENSG00000198400,ENSP00000431418
ENSG00000254997,ENSP00000431443
ENSG00000160654,ENSP00000431445
ENSG00000176973,ENSP00000431459
ENSG00000185122,ENSP00000431512
ENSG00000255374,ENSP00000431719
ENSG00000140090,ENSP00000431840
ENSG00000118369,ENSP00000431876
ENSG00000105397,ENSP00000431885
ENSG00000169550,ENSP00000431983
ENSG00000255112,ENSP00000432279
ENSG00000156097,ENSP00000432456
ENSG00000187066,ENSP00000432459
ENSG00000254999,ENSP00000432472
ENSG00000077616,ENSP00000432481
ENSG00000173898,ENSP00000432568
ENSG00000165323,ENSP00000432586
ENSG00000214872,ENSP00000432651
ENSG00000255072,ENSP00000432688
ENSG00000250305,ENSP00000432695
ENSG00000175216,ENSP00000432768
ENSG00000173120,ENSP00000432786
ENSG00000134940,ENSP00000432816
ENSG00000254726,ENSP00000432845
ENSG00000166471,ENSP00000433126
ENSG00000137752,ENSP00000433138
ENSG00000120457,ENSP00000433295
ENSG00000197798,ENSP00000433343
ENSG00000081842,ENSP00000433378
ENSG00000137504,ENSP00000433459
ENSG00000151702,ENSP00000433488
ENSG00000175104,ENSP00000433623
ENSG00000151503,ENSP00000433681
ENSG00000074201,ENSP00000433919
ENSG00000188486,ENSP00000434024
ENSG00000174804,ENSP00000434034
ENSG00000175376,ENSP00000434056
ENSG00000139998,ENSP00000434103
ENSG00000131398,ENSP00000434241
ENSG00000215883,ENSP00000434343
ENSG00000179950,ENSP00000434359
ENSG00000165970,ENSP00000434364
ENSG00000149182,ENSP00000434442
ENSG00000149262,ENSP00000434466
ENSG00000078124,ENSP00000434480
ENSG00000211450,ENSP00000434511
ENSG00000198431,ENSP00000434516
ENSG00000184384,ENSP00000434552
ENSG00000172409,ENSP00000434995
ENSG00000118181,ENSP00000435096
ENSG00000029363,ENSP00000435210
ENSG00000187079,ENSP00000435233
ENSG00000168092,ENSP00000435289
ENSG00000204967,ENSP00000435300
ENSG00000166689,ENSP00000435389
ENSG00000149571,ENSP00000435466
ENSG00000130997,ENSP00000435506
ENSG00000119703,ENSP00000435550
ENSG00000255150,ENSP00000435619
ENSG00000149972,ENSP00000435637
ENSG00000149403,ENSP00000435648
ENSG00000136574,ENSP00000435712
ENSG00000176009,ENSP00000435770
ENSG00000110700,ENSP00000435777
ENSG00000137494,ENSP00000435790
ENSG00000164794,ENSP00000435954
ENSG00000196655,ENSP00000436005
ENSG00000204961,ENSP00000436042
ENSG00000149100,ENSP00000436049
ENSG00000173992,ENSP00000436318
ENSG00000204963,ENSP00000436426
ENSG00000226761,ENSP00000436450
ENSG00000070081,ENSP00000436455
ENSG00000257594,ENSP00000436604
ENSG00000213563,ENSP00000436621
ENSG00000254636,ENSP00000436682
ENSG00000255398,ENSP00000436714
ENSG00000118058,ENSP00000436786
ENSG00000117983,ENSP00000436812
ENSG00000075429,ENSP00000436836
ENSG00000256235,ENSP00000436897
ENSG00000196535,ENSP00000437073
ENSG00000145743,ENSP00000437464
ENSG00000196118,ENSP00000437532
ENSG00000131023,ENSP00000437550
ENSG00000120645,ENSP00000437554
ENSG00000111752,ENSP00000437659
ENSG00000102468,ENSP00000437737
ENSG00000085185,ENSP00000437775
ENSG00000166796,ENSP00000437783
ENSG00000125447,ENSP00000438085
ENSG00000189120,ENSP00000438209
ENSG00000256797,ENSP00000438244
